test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
30,emoa,simple map 10 dims,10,0.0,0.585,858,600,1,64,4177,3112,0,-1.0,-1.0
31,boa,simple map 10 dims,10,0.003,0.806,379,600,1,64,1802,1277,0,-1.0,-1.0
31,emoa,simple map 10 dims,10,0.013,0.118,379,600,1,64,1802,1277,0,-1.0,-1.0
32,boa,simple map 10 dims,10,0.0,5.833,953,600,1,64,4291,3088,0,-1.0,-1.0
32,emoa,simple map 10 dims,10,0.0,0.539,953,600,1,64,4291,3088,0,-1.0,-1.0
33,boa,simple map 10 dims,10,0.0,2.261,480,600,1,64,2197,1540,0,-1.0,-1.0
33,emoa,simple map 10 dims,10,0.0,0.356,480,600,1,64,2197,1540,0,-1.0,-1.0
34,boa,simple map 10 dims,10,0.003,1.318,338,600,1,64,2872,2201,0,-1.0,-1.0
34,emoa,simple map 10 dims,10,0.0,0.191,338,600,1,64,2872,2201,0,-1.0,-1.0
35,boa,simple map 10 dims,10,0.0,5.404,863,600,1,64,4444,3425,0,-1.0,-1.0
35,emoa,simple map 10 dims,10,0.0,0.579,863,600,1,64,4444,3425,0,-1.0,-1.0
36,boa,simple map 10 dims,10,0.0,0.923,346,600,1,64,1723,1287,0,-1.0,-1.0
36,emoa,simple map 10 dims,10,0.0,0.098,346,600,1,64,1723,1287,0,-1.0,-1.0
37,boa,simple map 10 dims,10,0.0,1.358,432,600,1,64,2070,1537,0,-1.0,-1.0
37,emoa,simple map 10 dims,10,0.008,0.127,432,600,1,64,2070,1537,0,-1.0,-1.0
38,boa,simple map 10 dims,10,0.006,2.176,680,600,1,64,3282,2373,0,-1.0,-1.0
38,emoa,simple map 10 dims,10,0.0,0.294,680,600,1,64,3282,2373,0,-1.0,-1.0
39,boa,simple map 10 dims,10,0.0,1.872,490,600,1,64,2727,1989,0,-1.0,-1.0
39,emoa,simple map 10 dims,10,0.0,0.237,490,600,1,64,2727,1989,0,-1.0,-1.0
40,boa,simple map 10 dims,10,0.0,3.308,701,600,1,64,3010,2165,0,-1.0,-1.0
40,emoa,simple map 10 dims,10,0.0,0.36,701,600,1,64,3010,2165,0,-1.0,-1.0
41,boa,simple map 10 dims,10,0.0,0.652,349,600,1,64,1723,1211,0,-1.0,-1.0
41,emoa,simple map 10 dims,10,0.0,0.117,349,600,1,64,1723,1211,0,-1.0,-1.0
42,boa,simple map 10 dims,10,0.0,2.847,747,600,1,64,3314,2350,0,-1.0,-1.0
42,emoa,simple map 10 dims,10,0.0,0.33,747,600,1,64,3314,2350,0,-1.0,-1.0
43,boa,simple map 10 dims,10,0.0,1.35,454,600,1,64,2028,1394,0,-1.0,-1.0
43,emoa,simple map 10 dims,10,0.006,0.143,454,600,1,64,2028,1394,0,-1.0,-1.0
44,boa,simple map 10 dims,10,0.0,7.835,1092,600,1,64,4613,3350,0,-1.0,-1.0
44,emoa,simple map 10 dims,10,0.0,0.62,1092,600,1,64,4613,3350,0,-1.0,-1.0
45,boa,simple map 10 dims,10,0.0,0.444,204,600,1,64,1401,1138,0,-1.0,-1.0
45,emoa,simple map 10 dims,10,0.007,0.079,204,600,1,64,1401,1138,0,-1.0,-1.0
46,boa,simple map 10 dims,10,0.008,0.475,266,600,1,64,1224,861,0,-1.0,-1.0
46,emoa,simple map 10 dims,10,0.0,0.063,266,600,1,64,1224,861,0,-1.0,-1.0
47,boa,simple map 10 dims,10,0.0,0.241,183,600,1,64,1000,743,0,-1.0,-1.0
47,emoa,simple map 10 dims,10,0.0,0.047,183,600,1,64,1000,743,0,-1.0,-1.0
48,boa,simple map 10 dims,10,0.0,0.454,191,600,1,64,1575,1287,0,-1.0,-1.0
48,emoa,simple map 10 dims,10,0.0,0.066,191,600,1,64,1575,1287,0,-1.0,-1.0
49,boa,simple map 10 dims,10,0.0,1.065,406,600,1,64,1761,1232,0,-1.0,-1.0
49,emoa,simple map 10 dims,10,0.0,0.111,406,600,1,64,1761,1232,0,-1.0,-1.0
50,boa,simple map 10 dims,10,0.0,2.745,599,600,1,64,3037,2263,0,-1.0,-1.0
50,emoa,simple map 10 dims,10,0.004,0.33,599,600,1,64,3037,2263,0,-1.0,-1.0
