test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
22,emoa,simple map 10 dims,10,0.0,3.003,2485,600,1,64,10889,7863,0,-1.0,-1.0
23,boa,simple map 10 dims,10,0.008,26.51,2049,600,1,64,9543,7127,0,-1.0,-1.0
23,emoa,simple map 10 dims,10,0.003,2.677,2049,600,1,64,9543,7127,0,-1.0,-1.0
24,boa,simple map 10 dims,10,0.0,10.24,1495,600,1,64,7407,5338,0,-1.0,-1.0
24,emoa,simple map 10 dims,10,0.0,0.965,1495,600,1,64,7407,5338,0,-1.0,-1.0
25,boa,simple map 10 dims,10,0.007,22.224,1964,600,1,64,8850,6534,0,-1.0,-1.0
25,emoa,simple map 10 dims,10,0.004,2.067,1964,600,1,64,8850,6534,0,-1.0,-1.0
26,boa,simple map 10 dims,10,0.003,29.365,2287,600,1,64,9903,7150,0,-1.0,-1.0
26,emoa,simple map 10 dims,10,0.015,2.411,2287,600,1,64,9903,7150,0,-1.0,-1.0
27,boa,simple map 10 dims,10,0.0,20.536,1726,600,1,64,8905,6591,0,-1.0,-1.0
27,emoa,simple map 10 dims,10,0.008,1.643,1726,600,1,64,8905,6591,0,-1.0,-1.0
28,boa,simple map 10 dims,10,0.0,36.147,2523,600,1,64,10952,7816,0,-1.0,-1.0
28,emoa,simple map 10 dims,10,0.0,3.252,2523,600,1,64,10952,7816,0,-1.0,-1.0
29,boa,simple map 10 dims,10,0.0,29.413,2326,600,1,64,10756,7720,0,-1.0,-1.0
29,emoa,simple map 10 dims,10,0.01,2.952,2326,600,1,64,10756,7720,0,-1.0,-1.0
30,boa,simple map 10 dims,10,0.0,37.441,2495,600,1,64,10540,7597,0,-1.0,-1.0
30,emoa,simple map 10 dims,10,0.015,3.144,2495,600,1,64,10540,7597,0,-1.0,-1.0
31,boa,simple map 10 dims,10,0.0,17.096,1755,600,1,64,8337,6088,0,-1.0,-1.0
31,emoa,simple map 10 dims,10,0.015,1.677,1755,600,1,64,8337,6088,0,-1.0,-1.0
32,boa,simple map 10 dims,10,0.004,50.497,2970,600,1,64,12430,8904,0,-1.0,-1.0
32,emoa,simple map 10 dims,10,0.0,3.474,2970,600,1,64,12430,8904,0,-1.0,-1.0
33,boa,simple map 10 dims,10,0.0,20.471,1770,600,1,64,9393,6787,0,-1.0,-1.0
33,emoa,simple map 10 dims,10,0.0,2.236,1770,600,1,64,9393,6787,0,-1.0,-1.0
34,boa,simple map 10 dims,10,0.0,15.169,1534,600,1,64,7913,5934,0,-1.0,-1.0
34,emoa,simple map 10 dims,10,0.0,1.493,1534,600,1,64,7913,5934,0,-1.0,-1.0
35,boa,simple map 10 dims,10,0.017,45.723,2703,600,1,64,11692,8516,0,-1.0,-1.0
35,emoa,simple map 10 dims,10,0.0,3.027,2703,600,1,64,11692,8516,0,-1.0,-1.0
36,boa,simple map 10 dims,10,0.016,39.909,2796,600,1,64,11197,8008,0,-1.0,-1.0
36,emoa,simple map 10 dims,10,0.0,3.71,2796,600,1,64,11197,8008,0,-1.0,-1.0
37,boa,simple map 10 dims,10,0.0,30.501,2386,600,1,64,10549,7648,0,-1.0,-1.0
37,emoa,simple map 10 dims,10,0.0,2.776,2386,600,1,64,10549,7648,0,-1.0,-1.0
38,boa,simple map 10 dims,10,0.0,28.092,2332,600,1,64,9982,7292,0,-1.0,-1.0
38,emoa,simple map 10 dims,10,0.0,2.246,2332,600,1,64,9982,7292,0,-1.0,-1.0
39,boa,simple map 10 dims,10,0.003,24.625,1966,600,1,64,9283,6798,0,-1.0,-1.0
39,emoa,simple map 10 dims,10,0.0,1.783,1966,600,1,64,9283,6798,0,-1.0,-1.0
40,boa,simple map 10 dims,10,0.006,44.898,2878,600,1,64,12465,8779,0,-1.0,-1.0
40,emoa,simple map 10 dims,10,0.0,3.467,2878,600,1,64,12465,8779,0,-1.0,-1.0
41,boa,simple map 10 dims,10,0.0,37.59,2736,600,1,64,11083,8062,0,-1.0,-1.0
41,emoa,simple map 10 dims,10,0.0,4.346,2736,600,1,64,11083,8062,0,-1.0,-1.0
42,boa,simple map 10 dims,10,0.0,26.742,2310,600,1,64,10251,7431,0,-1.0,-1.0
42,emoa,simple map 10 dims,10,0.0,2.43,2310,600,1,64,10251,7431,0,-1.0,-1.0
43,boa,simple map 10 dims,10,0.0,42.945,2720,600,1,64,11465,8173,0,-1.0,-1.0
43,emoa,simple map 10 dims,10,0.004,3.742,2720,600,1,64,11465,8173,0,-1.0,-1.0
44,boa,simple map 10 dims,10,0.0,23.706,2223,600,1,64,9912,7315,0,-1.0,-1.0
44,emoa,simple map 10 dims,10,0.0,2.499,2223,600,1,64,9912,7315,0,-1.0,-1.0
45,boa,simple map 10 dims,10,0.0,30.3,2328,600,1,64,10285,7586,0,-1.0,-1.0
45,emoa,simple map 10 dims,10,0.0,2.576,2328,600,1,64,10285,7586,0,-1.0,-1.0
46,boa,simple map 10 dims,10,0.0,21.803,1837,600,1,64,8565,6325,0,-1.0,-1.0
46,emoa,simple map 10 dims,10,0.0,1.934,1837,600,1,64,8565,6325,0,-1.0,-1.0
47,boa,simple map 10 dims,10,0.002,28.134,2160,600,1,64,10386,7429,0,-1.0,-1.0
47,emoa,simple map 10 dims,10,0.0,2.094,2160,600,1,64,10386,7429,0,-1.0,-1.0
48,boa,simple map 10 dims,10,0.0,31.958,2349,600,1,64,10516,7606,0,-1.0,-1.0
48,emoa,simple map 10 dims,10,0.0,3.018,2349,600,1,64,10516,7606,0,-1.0,-1.0
49,boa,simple map 10 dims,10,0.0,45.654,2816,600,1,64,12538,8912,0,-1.0,-1.0
49,emoa,simple map 10 dims,10,0.0,3.285,2816,600,1,64,12538,8912,0,-1.0,-1.0
50,boa,simple map 10 dims,10,0.007,30.038,2402,600,1,64,10349,7378,0,-1.0,-1.0
50,emoa,simple map 10 dims,10,0.0,2.611,2402,600,1,64,10349,7378,0,-1.0,-1.0
