test_number,algorithm,map_name,num_dims,time_limit,start,goal,n_generated,n_expanded,heuristic_time,search_time,timeout,num_nondom_labels_max,num_nondom_labels_avg,num_solutions,solutions_labels
13,emoa,simple map 3 dims,3,600,1,169,3202,2412,0.0,0.036,0,-1.0,-1.0,138,"dict_keys([9181, 9160, 9111, 9060, 3394, 92, 4384, 3591, 8734, 3337, 8290, 3216, 3847, 1020, 3034, 2985, 2731, 7430, 2714, 4318, 6350, 3374, 8200, 3079, 2666, 2430, 9017, 536, 9213, 4073, 2421, 1237, 8603, 9121, 1668, 1411, 587, 558, 457, 6249, 4193, 8009, 299, 192, 2940, 1111, 376, 1330, 8569, 3052, 482, 9094, 4725, 613, 758, 632, 648, 5813, 7869, 1187, 199, 8680, 4735, 2165, 1221, 1395, 6856, 1376, 388, 8869, 3025, 8105, 5114, 488, 5397, 7683, 5455, 9142, 4002, 5544, 5644, 9203, 8946, 4420, 6219, 5705, 8626, 5740, 5891, 5051, 4537, 6079, 9000, 6173, 8840, 3313, 8967, 6435, 6480, 8131, 6628, 7390, 6811, 7054, 6408, 7179, 7339, 3983, 8609, 9219, 5364, 7420, 7850, 8231, 7605, 7636, 8046, 7789, 512, 7965, 7469, 7983, 6991, 8276, 8345, 8421, 8548, 8929, 8478, 8519, 8744, 9035, 3638, 8778, 8862, 8989, 7368, 8910])"
15,boa,simple map 3 dims,3,600,1,169,1922,1423,0.0,0.053,0,-1.0,-1.0,96,"dict_keys([5534, 5507, 5356, 5329, 5323, 5284, 4991, 4952, 4919, 4841, 4517, 4510, 4451, 4436, 5160, 4398, 4387, 4286, 5261, 3991, 3960, 3853, 3746, 3692, 5174, 3523, 3180, 4546, 1244, 1789, 5449, 1004, 5395, 1077, 4892, 1209, 1844, 5500, 2198, 254, 1274, 868, 741, 151, 3411, 158, 2749, 1987, 541, 645, 2061, 2592, 402, 275, 1588, 2414, 5061, 3537, 1124, 667, 921, 3235, 436, 1058, 1312, 587, 90, 471, 4332, 903, 2300, 3634, 2237, 3126, 3480, 1351, 1859, 2018, 2176, 2353, 167, 2326, 2407, 2879, 5426, 2505, 2918, 1671, 3449, 4925, 99, 2639, 3009, 3258, 3321, 3404])"
12,boa,simple map 3 dims,3,600,1,169,4790,3520,0.0,0.094,0,-1.0,-1.0,182,"dict_keys([13835, 13828, 13801, 13774, 13744, 13650, 13632, 13626, 13555, 13552, 13549, 13546, 13508, 13427, 13384, 13269, 13515, 13258, 13255, 13181, 13150, 13131, 13128, 12979, 12751, 12708, 12662, 12285, 13445, 13188, 12160, 12097, 12026, 11996, 11985, 11978, 11872, 5953, 5643, 7802, 11104, 5324, 2149, 5682, 12368, 4915, 1105, 12568, 9741, 10884, 4524, 10817, 3582, 661, 3236, 12972, 3206, 7524, 7665, 4691, 1897, 2567, 2481, 2470, 12914, 10344, 4772, 2412, 5162, 2126, 1098, 725, 1064, 13065, 7668, 11895, 5984, 4185, 1391, 8736, 10535, 1344, 654, 9036, 3225, 865, 631, 263, 1295, 1781, 2451, 862, 91, 3906, 1874, 8859, 10891, 1310, 273, 2072, 3752, 1333, 1460, 2111, 11620, 1108, 2574, 1394, 9253, 10538, 1807, 715, 6139, 12486, 6318, 13747, 8350, 6485, 6764, 7188, 3705, 8331, 3563, 9474, 11506, 12917, 7006, 7177, 7211, 13430, 7262, 12623, 10310, 10977, 7636, 7845, 12179, 11408, 11789, 10101, 8045, 8052, 12282, 8941, 8914, 855, 9079, 2689, 9371, 9114, 11237, 1471, 9181, 10070, 8493, 9264, 5189, 9301, 10317, 9768, 6807, 9891, 10148, 10275, 11545, 10613, 2712, 7852, 10679, 10734, 13010, 10954, 12701, 11159, 11190, 12463, 11435, 11627, 12513, 11999, 7373, 11742])"
24,emoa,simple map 3 dims,3,600,1,169,4660,3464,0.0,0.063,0,-1.0,-1.0,199,"dict_keys([13277, 13262, 13252, 13249, 13215, 13200, 13188, 13152, 13095, 13049, 12897, 12851, 12819, 12786, 12766, 13146, 12632, 13033, 12519, 12513, 12397, 12296, 12245, 12189, 12131, 13227, 11942, 12385, 11871, 13134, 12620, 11849, 11693, 11519, 11405, 11258, 11230, 13243, 11187, 11184, 13158, 11102, 10937, 5698, 12876, 11591, 10563, 5472, 12230, 9917, 5330, 5131, 9322, 12310, 8198, 361, 4460, 4143, 587, 12861, 10805, 3866, 3710, 3506, 7966, 6681, 5768, 10086, 5510, 13265, 1957, 9577, 3101, 788, 3835, 1926, 4806, 2493, 3724, 8677, 4194, 13283, 5830, 8657, 7115, 9401, 2188, 5483, 2913, 2532, 4664, 6977, 12419, 3424, 8050, 7536, 594, 6817, 12891, 555, 1063, 6270, 3180, 12052, 9482, 230, 8104, 12313, 4603, 1682, 12425, 7542, 6000, 8546, 1278, 4560, 1219, 985, 5811, 11181, 8097, 4088, 10256, 2814, 9545, 12864, 3098, 1757, 12103, 795, 4907, 2551, 1780, 10443, 163, 2219, 10220, 12431, 5749, 5849, 4488, 6030, 9205, 6337, 4896, 1041, 6438, 11338, 6712, 6962, 7057, 814, 7239, 1180, 8890, 9832, 7262, 12034, 7408, 7478, 7459, 11000, 7659, 8167, 12961, 7821, 100, 7810, 12076, 8735, 11432, 8862, 9319, 11982, 4529, 9412, 9583, 5541, 8368, 9653, 9785, 2932, 10128, 10063, 10317, 10872, 849, 10101, 5064, 10204, 11547, 10262, 12325, 10269, 13085, 10001, 10515, 12797, 10741])"
2,emoa,simple map 3 dims,3,600,1,169,6095,4384,0.0,0.096,0,-1.0,-1.0,291,"dict_keys([16823, 16801, 16783, 16772, 16752, 16741, 16722, 16682, 16650, 16613, 16577, 16523, 16496, 16485, 16463, 16333, 14175, 8999, 7584, 2701, 8177, 7966, 7578, 6807, 6022, 16856, 7118, 8505, 7108, 7072, 6648, 6636, 6620, 11736, 16878, 6599, 2209, 6469, 6420, 16186, 6413, 13352, 8788, 1592, 5486, 7799, 5182, 9808, 5146, 4892, 12088, 7344, 4677, 5448, 14186, 16607, 8492, 4555, 4505, 10930, 7265, 4181, 13414, 4217, 16039, 6972, 607, 5122, 496, 1312, 15740, 113, 12963, 2237, 3383, 137, 2890, 3431, 15510, 16596, 4153, 8481, 9035, 3084, 8468, 353, 4208, 11404, 1658, 2956, 16562, 873, 15489, 3587, 512, 12564, 13105, 9302, 8761, 8518, 13387, 1522, 16712, 16171, 1649, 9025, 13651, 14422, 14003, 3183, 1817, 3440, 1040, 5626, 11577, 8457, 3831, 837, 6234, 10346, 14796, 13173, 1958, 14551, 7088, 12485, 16448, 14284, 484, 3809, 1104, 6853, 4689, 10099, 4661, 15455, 337, 5339, 10919, 640, 11599, 6370, 6243, 9019, 3068, 2297, 1946, 13848, 8979, 11549, 1071, 3776, 11229, 598, 8902, 11986, 1917, 6908, 4632, 304, 2338, 2592, 1287, 3452, 11567, 2303, 2344, 288, 3846, 16812, 5992, 1062, 5931, 16761, 7564, 1613, 3419, 9380, 9554, 14437, 9564, 13162, 16530, 15989, 9570, 4970, 9839, 9906, 10420, 12733, 14532, 9933, 16101, 5111, 9980, 13835, 12000, 10377, 10478, 8869, 15361, 16132, 10678, 10689, 10808, 14663, 10956, 11043, 16656, 12328, 13099, 13870, 11119, 13440, 11276, 2228, 13589, 4439, 13636, 11528, 857, 11677, 14761, 12010, 12183, 12697, 16667, 12339, 15858, 12612, 12658, 13686, 15958, 1892, 1351, 12712, 12723, 5170, 12744, 13156, 13201, 13518, 13973, 13984, 13497, 14038, 16225, 14061, 15722, 14099, 6578, 14152, 14273, 14311, 14338, 14353, 14375, 14393, 11323, 16192, 14448, 14477, 15664, 9713, 14582, 14726, 14883, 16834, 15211, 16845, 15222, 15297, 15319, 16631, 16090, 15474, 4191, 15552, 15581, 15687, 16867, 15785, 15812, 15835, 6209, 15947, 16549, 16008, 4147, 16049, 16198])"
33,emoa,simple map 3 dims,3,600,1,169,3069,2376,0.0,0.047,0,-1.0,-1.0,143,"dict_keys([8961, 8879, 8831, 8809, 8783, 8737, 8697, 8601, 8537, 4310, 1135, 4242, 4228, 221, 4176, 6589, 7859, 8181, 6596, 2998, 5411, 4050, 3689, 2165, 7372, 8571, 4716, 8499, 3359, 6661, 4522, 3237, 4468, 3170, 917, 2046, 5856, 4072, 2421, 1063, 2460, 6437, 7072, 3846, 8215, 4292, 6451, 6895, 1755, 743, 2799, 361, 3215, 265, 2932, 5385, 4614, 5122, 3552, 6219, 853, 1107, 1615, 5682, 3369, 5425, 8893, 5552, 7965, 567, 2623, 3904, 8273, 2086, 2204, 2523, 6333, 3967, 520, 1548, 1866, 3463, 3575, 4860, 4768, 4986, 145, 5028, 5210, 5845, 5228, 5280, 7566, 5474, 5582, 4412, 6725, 5900, 7551, 5914, 4149, 5948, 7472, 8361, 2910, 5994, 5242, 6013, 6047, 6151, 595, 6249, 6647, 6703, 8021, 1922, 6805, 6961, 7035, 897, 7065, 8081, 8849, 8335, 7209, 7375, 8391, 7393, 7447, 4117, 7458, 8711, 5370, 7683, 6751, 7779, 7837, 8931, 8417, 7903, 1357, 4698, 8039])"
4,emoa,simple map 3 dims,3,600,1,169,3396,2167,0.0,0.047,0,-1.0,-1.0,139,"dict_keys([8476, 8450, 8436, 8421, 8414, 8394, 8391, 5369, 1813, 7704, 4587, 8016, 8405, 4036, 7719, 3515, 2372, 3285, 1178, 7603, 3203, 7013, 3046, 2411, 3787, 7972, 8461, 4606, 3412, 7781, 8162, 889, 3909, 4680, 2310, 5151, 5786, 8199, 8130, 2697, 4448, 318, 652, 1132, 2931, 1220, 6046, 7083, 401, 7833, 2179, 8408, 6352, 7894, 8473, 4361, 8062, 2558, 4653, 5037, 3752, 667, 153, 7909, 4054, 6624, 7138, 100, 1318, 6144, 1311, 1600, 526, 2325, 1639, 6211, 8370, 3878, 5432, 1577, 7826, 2172, 4817, 8355, 1159, 2752, 8326, 5499, 7277, 5544, 5707, 5897, 5936, 8222, 5955, 8241, 6089, 6301, 6471, 8116, 8373, 6574, 7844, 1730, 7384, 6613, 4125, 6695, 7149, 7411, 6250, 7792, 8173, 7426, 7934, 8188, 8464, 7436, 7573, 3558, 7670, 7924, 4976, 7803, 7983, 7986, 6758, 8043, 3210, 5266, 8093, 8127, 5056, 1201, 8140, 7258, 8286, 8307, 8361])"
46,boa,simple map 3 dims,3,600,1,169,3231,2327,0.0,0.063,0,-1.0,-1.0,173,"dict_keys([9049, 9029, 8921, 8914, 8863, 8860, 8827, 8824, 8797, 8760, 8741, 8956, 8699, 8566, 8563, 8498, 8415, 8379, 8959, 8188, 8145, 8031, 9036, 8779, 8008, 8224, 7967, 7885, 7743, 7700, 7665, 7592, 7569, 2432, 3607, 3440, 3059, 8722, 2811, 2773, 4805, 2711, 2664, 8406, 6093, 2471, 2417, 3176, 2291, 3522, 709, 1852, 635, 5969, 8552, 2127, 1099, 570, 189, 3098, 4126, 6920, 2792, 196, 3541, 592, 2961, 4993, 7406, 8455, 3829, 488, 1781, 1010, 4566, 7986, 1561, 3297, 1498, 1262, 8428, 3802, 1871, 3413, 6207, 1997, 286, 5426, 91, 8782, 8525, 301, 5508, 3916, 832, 1599, 3157, 2386, 1029, 2351, 1580, 3044, 577, 5203, 1333, 8418, 7904, 1479, 5035, 2080, 6318, 4005, 4091, 4217, 4852, 4236, 4871, 4255, 4890, 4475, 4714, 5103, 5134, 5161, 5325, 8911, 6341, 5367, 7790, 851, 3935, 5477, 5539, 5558, 5577, 2738, 6593, 5667, 5176, 5690, 8118, 5805, 6573, 6059, 5306, 5820, 6455, 5915, 6810, 6296, 2605, 7488, 5946, 6028, 7543, 2146, 6258, 4597, 6396, 6554, 3503, 6587, 2165, 6277, 6791, 7007, 6897, 7154, 7273, 7296, 7327, 6136, 7421])"
26,emoa,simple map 3 dims,3,600,1,169,3967,2911,0.0,0.047,0,-1.0,-1.0,179,"dict_keys([11235, 11226, 11208, 11193, 11168, 11153, 11135, 11107, 11065, 11052, 10983, 10924, 10909, 10903, 10756, 10720, 10711, 10597, 10590, 10456, 10360, 10255, 10030, 10182, 9925, 9884, 9752, 9715, 9708, 9653, 5044, 5425, 10816, 4391, 4293, 3912, 4248, 4111, 3730, 4255, 6795, 9335, 3955, 10450, 8908, 4320, 3675, 3645, 9328, 2903, 4721, 2892, 9638, 8353, 3556, 10330, 1078, 5523, 8850, 4048, 365, 4774, 7858, 10548, 1039, 9759, 2563, 2122, 7262, 10941, 918, 7014, 856, 1223, 10319, 810, 7541, 4237, 3272, 3354, 7209, 6391, 8169, 8346, 4748, 9193, 10768, 10511, 2801, 7373, 9532, 559, 8179, 11144, 93, 139, 8774, 10052, 1828, 1097, 9321, 1903, 3893, 7491, 11217, 937, 166, 1965, 6698, 2072, 10354, 3158, 8041, 10195, 1714, 7937, 1950, 7036, 8064, 6522, 3509, 2481, 2520, 6076, 5303, 8442, 2274, 5358, 10885, 5488, 10210, 5584, 11084, 10570, 4659, 7743, 5673, 9571, 5716, 5268, 5782, 5919, 6034, 6309, 2247, 6359, 6385, 1409, 6549, 5017, 6559, 6709, 601, 6769, 6872, 7144, 7178, 7392, 7526, 10563, 7736, 8117, 9387, 8276, 8824, 8310, 8331, 4440, 8552, 9025, 9091, 7816, 9101, 9671, 676, 9414, 2297, 7437, 9493])"
34,boa,simple map 3 dims,3,600,1,169,5040,3289,0.016,0.11,0,-1.0,-1.0,155,"dict_keys([12849, 12816, 12805, 12786, 12717, 12702, 12668, 12646, 12526, 12436, 12394, 12359, 12088, 6729, 6638, 4716, 4220, 4813, 4786, 4771, 12279, 10994, 4677, 4259, 4094, 8793, 3426, 2810, 2787, 6851, 1398, 12827, 12313, 2033, 12764, 7367, 10542, 10923, 959, 3403, 10896, 7349, 2467, 5944, 811, 11097, 4270, 8944, 206, 4840, 12608, 10809, 425, 2693, 9424, 1363, 12838, 12581, 8983, 5197, 11293, 1826, 3368, 765, 11941, 12679, 86, 1466, 1927, 9293, 10186, 2219, 12657, 10601, 4079, 1220, 1477, 11757, 4209, 1896, 11009, 2014, 2250, 6188, 4855, 10252, 4654, 2825, 2412, 1421, 10159, 10794, 6764, 7526, 12286, 11515, 11642, 3285, 458, 12023, 6866, 12475, 11190, 10676, 6893, 6900, 6915, 7171, 7569, 8133, 944, 2486, 8140, 8998, 12615, 9017, 5224, 9336, 2509, 10733, 9359, 407, 9402, 9409, 9803, 9546, 9818, 10707, 12775, 2752, 10205, 1792, 10787, 10515, 12057, 12328, 11043, 11062, 12401, 11116, 11450, 11457, 7342, 11711, 11669, 485, 12050, 11423, 11680, 10714, 11742, 5925, 11836, 11843, 11910])"
35,boa,simple map 3 dims,3,600,1,169,5983,4427,0.0,0.141,0,-1.0,-1.0,199,"dict_keys([17108, 17105, 17090, 17084, 17075, 17069, 17045, 17039, 17036, 17003, 17000, 16978, 16969, 16954, 16927, 16918, 16903, 16892, 16885, 16872, 17120, 16863, 16849, 16836, 17027, 16770, 16756, 16742, 16678, 16657, 16610, 16569, 17066, 16552, 16783, 16526, 16720, 16463, 16430, 16417, 16395, 16381, 16293, 12688, 9005, 12211, 15767, 11786, 356, 6123, 14632, 8910, 13736, 13990, 14752, 1798, 10536, 13439, 13820, 14074, 8221, 17060, 6780, 14146, 9756, 7186, 4983, 17099, 16842, 16585, 12730, 17096, 10157, 12984, 16960, 16703, 13619, 14635, 15626, 14452, 4843, 1185, 2860, 12055, 16270, 14214, 3795, 1040, 16599, 922, 566, 16815, 10904, 16799, 1379, 15349, 697, 815, 8883, 1167, 2452, 4395, 1474, 16315, 10661, 7577, 16878, 14308, 16966, 12854, 261, 15120, 16802, 4466, 9759, 91, 2377, 4673, 14696, 451, 16991, 5940, 14421, 1513, 1643, 16392, 201, 2000, 2126, 3145, 3607, 17117, 15318, 17114, 9147, 15572, 17081, 12969, 17078, 14251, 13223, 13075, 13242, 15147, 14555, 3761, 13527, 15940, 13751, 13869, 16759, 13932, 16218, 17111, 11457, 14027, 15678, 16470, 14157, 14362, 14558, 15955, 11069, 16209, 14607, 6419, 14900, 14931, 2606, 14942, 14990, 15158, 15250, 16692, 15407, 15506, 10927, 11184, 15553, 15735, 17033, 16519, 15748, 15794, 17123, 15838, 8697, 15893, 16087, 16102, 16105, 12825, 14881, 16166, 13912, 16225, 17018, 12649, 16247])"
37,emoa,simple map 3 dims,3,600,1,169,2876,2071,0.0,0.032,0,-1.0,-1.0,101,"dict_keys([7768, 7755, 7730, 7691, 7665, 7644, 7615, 7573, 7496, 7454, 7255, 7209, 7188, 7147, 7109, 7028, 6958, 6933, 6878, 6715, 6659, 6466, 6387, 6352, 6327, 3536, 3630, 3455, 3488, 3470, 5375, 3008, 2909, 7358, 6596, 2024, 3514, 3133, 2244, 2598, 6138, 3034, 7809, 7428, 6793, 1205, 7582, 89, 5517, 2951, 1298, 5841, 131, 268, 858, 7560, 5401, 7035, 6908, 304, 2406, 6300, 6541, 318, 1143, 3782, 480, 4827, 1398, 7791, 1822, 4003, 4029, 7393, 3710, 4091, 4546, 4309, 4690, 5044, 2222, 4127, 4889, 5186, 7545, 5894, 7304, 5272, 5921, 5476, 5603, 7800, 3736, 5514, 5641, 1572, 5763, 5987, 7323, 6815, 6053])"
43,boa,simple map 3 dims,3,600,1,169,2198,1463,0.015,0.032,0,-1.0,-1.0,80,"dict_keys([5632, 5618, 5588, 5506, 5488, 5400, 5290, 5240, 5532, 5024, 4954, 2698, 2487, 2261, 1553, 2054, 4721, 5156, 1854, 248, 4201, 1599, 1836, 302, 96, 2572, 2749, 194, 3242, 2850, 5414, 588, 4305, 522, 4121, 5338, 1782, 2163, 5190, 1380, 634, 4823, 2716, 1531, 1150, 1692, 4524, 1489, 2944, 5546, 3260, 3338, 3427, 3663, 3453, 5308, 3530, 3685, 5432, 4924, 3945, 5650, 5142, 3999, 5450, 4053, 1948, 4107, 2990, 4387, 4441, 4463, 1236, 4538, 4556, 4612, 4626, 1258, 4687, 4787])"
41,emoa,simple map 3 dims,3,600,1,169,3815,2723,0.0,0.062,0,-1.0,-1.0,158,"dict_keys([10641, 10606, 10509, 10460, 10450, 10371, 10350, 10296, 10287, 10425, 10402, 10242, 10082, 10161, 10036, 9973, 9897, 9871, 9693, 5935, 7078, 5260, 5778, 8191, 5070, 8753, 4767, 1973, 3116, 4740, 8296, 5323, 10491, 4323, 3434, 8221, 5137, 8566, 3898, 10281, 2314, 7267, 2795, 6478, 1494, 1364, 1226, 5544, 4561, 1734, 921, 9176, 1695, 4980, 4272, 1086, 3711, 7309, 9794, 9537, 100, 4418, 9498, 4237, 10577, 811, 6780, 293, 10023, 3341, 1801, 4083, 8682, 6369, 7004, 4024, 1992, 838, 6934, 984, 2019, 10615, 4961, 2929, 7628, 9025, 2471, 7805, 9952, 5583, 4603, 10560, 2593, 3364, 244, 6412, 6021, 8815, 6188, 6207, 10171, 7858, 8093, 6294, 6435, 7451, 1942, 6568, 2792, 6647, 6737, 6887, 6481, 7133, 3688, 7286, 8937, 3545, 7400, 8035, 9828, 8543, 7526, 7719, 2365, 7762, 3997, 7852, 7992, 8430, 8516, 8593, 5881, 9736, 8202, 8672, 6977, 8776, 9157, 8870, 5630, 7172, 8457, 495, 8976, 9003, 2448, 9130, 10309, 9281, 10328, 9300, 9043, 4584, 9467, 9242, 9584, 9682])"
33,boa,simple map 3 dims,3,600,1,169,3069,2376,0.0,0.081,0,-1.0,-1.0,143,"dict_keys([8961, 8879, 8831, 8809, 8783, 8737, 8697, 8601, 8537, 4310, 1135, 4242, 4228, 221, 4176, 6589, 7859, 8181, 6596, 2998, 5411, 4050, 3689, 2165, 7372, 8571, 4716, 8499, 3359, 6661, 4522, 3237, 4468, 3170, 917, 2046, 5856, 4072, 2421, 1063, 2460, 6437, 7072, 3846, 8215, 4292, 6451, 6895, 1755, 743, 2799, 361, 3215, 265, 2932, 5385, 4614, 5122, 3552, 6219, 853, 1107, 1615, 5682, 3369, 5425, 8893, 5552, 7965, 567, 2623, 3904, 8273, 2086, 2204, 2523, 6333, 3967, 520, 1548, 1866, 3463, 3575, 4860, 4768, 4986, 145, 5028, 5210, 5845, 5228, 5280, 7566, 5474, 5582, 4412, 6725, 5900, 7551, 5914, 4149, 5948, 7472, 8361, 2910, 5994, 5242, 6013, 6047, 6151, 595, 6249, 6647, 6703, 8021, 1922, 6805, 6961, 7035, 897, 7065, 8081, 8849, 8335, 7209, 7375, 8391, 7393, 7447, 4117, 7458, 8711, 5370, 7683, 6751, 7779, 7837, 8931, 8417, 7903, 1357, 4698, 8039])"
18,boa,simple map 3 dims,3,600,1,169,2912,1905,0.0,0.063,0,-1.0,-1.0,157,"dict_keys([7340, 7282, 7279, 7192, 7153, 7146, 7140, 7137, 7127, 7076, 7033, 6997, 6884, 6814, 2943, 3197, 2893, 480, 2875, 1798, 2718, 2845, 3097, 7030, 2661, 3127, 2537, 4442, 6966, 3368, 2438, 2085, 2019, 7027, 2658, 245, 1891, 1383, 5955, 1751, 1722, 6548, 673, 3177, 1526, 6225, 6352, 522, 725, 291, 5625, 683, 5873, 1205, 7325, 5269, 5523, 272, 2310, 127, 5080, 680, 4667, 1063, 1880, 5035, 2264, 722, 6437, 856, 6571, 528, 1042, 2092, 6288, 1148, 5974, 2444, 1159, 4715, 7143, 5858, 1548, 2062, 1649, 6751, 1354, 2740, 3183, 1986, 6612, 7130, 6873, 3532, 3559, 7186, 3588, 6796, 2684, 3969, 6255, 3598, 6265, 1567, 3880, 3972, 6574, 6407, 5797, 4255, 5398, 5652, 7172, 4345, 4407, 222, 4591, 7183, 2814, 4613, 4673, 82, 4708, 4248, 4762, 1464, 4034, 4805, 5948, 6713, 3886, 6456, 7189, 4876, 5427, 5211, 7343, 5287, 5430, 5699, 5807, 1202, 6085, 192, 6103, 6218, 2733, 5046, 6331, 6585, 6346, 6349, 6778, 6521, 447, 6615, 6638])"
22,boa,simple map 3 dims,3,600,1,169,2204,1444,0.0,0.034,0,-1.0,-1.0,96,"dict_keys([5626, 5598, 5595, 5576, 5524, 5612, 5485, 5428, 5425, 5609, 5482, 5371, 5368, 5333, 5286, 5243, 5240, 5142, 5569, 5061, 5011, 4914, 5615, 4853, 4803, 4495, 5542, 4526, 4329, 2187, 1930, 3405, 4800, 1879, 3354, 1519, 1516, 1398, 1103, 3050, 2384, 2915, 819, 2978, 4911, 2117, 1736, 3270, 5527, 1336, 5008, 1325, 130, 204, 585, 133, 5394, 822, 3391, 1359, 343, 3057, 424, 346, 4007, 578, 1949, 2584, 3859, 3351, 921, 2553, 5229, 2435, 1130, 5014, 3490, 2599, 2802, 2658, 2912, 3679, 2152, 3041, 3572, 3906, 3398, 3714, 3840, 3993, 5439, 4042, 4161, 4307, 4188, 4372])"
17,emoa,simple map 3 dims,3,600,1,169,3727,2575,0.0,0.047,0,-1.0,-1.0,150,"dict_keys([9812, 9793, 9786, 9756, 9735, 9700, 9662, 9554, 9543, 9508, 9505, 9383, 9366, 9288, 9771, 9257, 5002, 9193, 2367, 4907, 4393, 3780, 6280, 914, 4177, 190, 3410, 3389, 9200, 3289, 4086, 3024, 3014, 5023, 4437, 7612, 4749, 7670, 810, 955, 828, 6797, 674, 3798, 9430, 435, 7801, 116, 4713, 1411, 9738, 7682, 229, 4000, 7855, 2201, 9355, 5757, 390, 9753, 244, 3392, 5705, 3258, 6179, 6560, 2668, 4121, 780, 503, 8250, 1750, 4918, 139, 2044, 1589, 4355, 7101, 933, 6775, 7537, 1366, 6700, 8924, 6242, 1102, 3669, 1356, 5564, 2223, 7430, 2005, 1769, 2026, 4137, 6931, 3708, 4479, 7820, 5181, 5236, 5311, 8613, 5746, 2438, 6036, 6057, 5818, 2991, 6075, 8833, 4464, 6263, 9571, 9057, 6334, 6343, 6484, 9665, 2726, 5296, 9151, 6530, 3745, 6572, 9112, 6786, 7279, 8564, 8818, 7041, 7320, 7063, 7553, 8442, 7782, 8163, 7798, 8996, 7968, 8095, 8017, 8545, 8657, 8704, 8761, 7409, 8951, 5576, 9174])"
12,emoa,simple map 3 dims,3,600,1,169,4790,3520,0.0,0.062,0,-1.0,-1.0,182,"dict_keys([13835, 13828, 13801, 13774, 13744, 13650, 13632, 13626, 13555, 13552, 13549, 13546, 13508, 13427, 13384, 13269, 13515, 13258, 13255, 13181, 13150, 13131, 13128, 12979, 12751, 12708, 12662, 12285, 13445, 13188, 12160, 12097, 12026, 11996, 11985, 11978, 11872, 5953, 5643, 7802, 11104, 5324, 2149, 5682, 12368, 4915, 1105, 12568, 9741, 10884, 4524, 10817, 3582, 661, 3236, 12972, 3206, 7524, 7665, 4691, 1897, 2567, 2481, 2470, 12914, 10344, 4772, 2412, 5162, 2126, 1098, 725, 1064, 13065, 7668, 11895, 5984, 4185, 1391, 8736, 10535, 1344, 654, 9036, 3225, 865, 631, 263, 1295, 1781, 2451, 862, 91, 3906, 1874, 8859, 10891, 1310, 273, 2072, 3752, 1333, 1460, 2111, 11620, 1108, 2574, 1394, 9253, 10538, 1807, 715, 6139, 12486, 6318, 13747, 8350, 6485, 6764, 7188, 3705, 8331, 3563, 9474, 11506, 12917, 7006, 7177, 7211, 13430, 7262, 12623, 10310, 10977, 7636, 7845, 12179, 11408, 11789, 10101, 8045, 8052, 12282, 8941, 8914, 855, 9079, 2689, 9371, 9114, 11237, 1471, 9181, 10070, 8493, 9264, 5189, 9301, 10317, 9768, 6807, 9891, 10148, 10275, 11545, 10613, 2712, 7852, 10679, 10734, 13010, 10954, 12701, 11159, 11190, 12463, 11435, 11627, 12513, 11999, 7373, 11742])"
31,boa,simple map 3 dims,3,600,1,169,3373,2366,0.0,0.079,0,-1.0,-1.0,152,"dict_keys([9038, 9032, 9017, 8999, 8975, 8951, 8926, 8905, 8858, 8824, 8782, 8776, 9011, 8754, 8744, 8732, 5310, 5189, 4976, 4714, 8932, 6619, 4631, 2853, 4934, 4403, 9005, 4379, 8957, 8443, 5420, 1483, 7198, 3868, 4566, 3268, 1490, 5935, 8094, 3057, 3819, 2934, 4605, 1684, 8542, 1006, 2530, 8800, 576, 6291, 3961, 893, 7878, 573, 7827, 341, 1865, 8738, 7453, 250, 504, 7737, 1312, 8941, 8170, 1493, 3710, 3964, 8536, 2704, 3728, 5095, 6637, 7665, 896, 886, 9026, 1830, 6910, 2769, 5944, 145, 2151, 5041, 2214, 2377, 4819, 4524, 7331, 2872, 5466, 5828, 5571, 5727, 8024, 5968, 8378, 8635, 6156, 6167, 6266, 8298, 6345, 2750, 3521, 6348, 8126, 90, 6515, 5303, 6588, 7604, 7985, 3763, 6847, 8625, 7086, 8891, 7092, 7207, 1912, 6795, 7309, 2780, 7406, 7914, 3323, 7435, 7841, 6979, 8007, 7859, 8116, 8139, 8157, 4240, 8352, 8993, 7965, 8479, 8384, 8390, 8714, 8457, 8510, 6529, 8585, 8664, 8670, 3559, 8699, 8708])"
