test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
26,boa,simple map 3 dims,3,0.0,26.833,2026,600,1,900,189872,146004,0,-1.0,-1.0
26,emoa,simple map 3 dims,3,0.015,7.235,2026,600,1,900,189872,146004,0,-1.0,-1.0
27,boa,simple map 3 dims,3,0.0,11.19,1705,600,1,900,91520,74393,0,-1.0,-1.0
27,emoa,simple map 3 dims,3,0.012,3.415,1705,600,1,900,91520,74393,0,-1.0,-1.0
28,boa,simple map 3 dims,3,0.015,6.914,987,600,1,900,75831,56184,0,-1.0,-1.0
28,emoa,simple map 3 dims,3,0.0,2.43,987,600,1,900,75831,56184,0,-1.0,-1.0
29,boa,simple map 3 dims,3,0.013,7.633,882,600,1,900,88204,69733,0,-1.0,-1.0
29,emoa,simple map 3 dims,3,0.02,2.731,882,600,1,900,88204,69733,0,-1.0,-1.0
30,boa,simple map 3 dims,3,0.058,14.269,1344,600,1,900,113567,90061,0,-1.0,-1.0
30,emoa,simple map 3 dims,3,0.018,4.149,1344,600,1,900,113567,90061,0,-1.0,-1.0
31,boa,simple map 3 dims,3,0.018,8.773,968,600,1,900,93453,69122,0,-1.0,-1.0
31,emoa,simple map 3 dims,3,0.017,3.306,968,600,1,900,93453,69122,0,-1.0,-1.0
32,boa,simple map 3 dims,3,0.015,10.209,1156,600,1,900,104838,80019,0,-1.0,-1.0
32,emoa,simple map 3 dims,3,0.015,3.344,1156,600,1,900,104838,80019,0,-1.0,-1.0
33,boa,simple map 3 dims,3,0.0,17.245,1628,600,1,900,136849,103691,0,-1.0,-1.0
33,emoa,simple map 3 dims,3,0.002,4.886,1628,600,1,900,136849,103691,0,-1.0,-1.0
34,boa,simple map 3 dims,3,0.016,6.831,931,600,1,900,81744,62180,0,-1.0,-1.0
34,emoa,simple map 3 dims,3,0.016,4.568,931,600,1,900,81744,62180,0,-1.0,-1.0
35,boa,simple map 3 dims,3,0.006,3.416,761,600,1,900,42909,34331,0,-1.0,-1.0
35,emoa,simple map 3 dims,3,0.016,1.331,761,600,1,900,42909,34331,0,-1.0,-1.0
36,boa,simple map 3 dims,3,0.011,24.509,2292,600,1,900,178020,132959,0,-1.0,-1.0
36,emoa,simple map 3 dims,3,0.038,9.501,2292,600,1,900,178020,132959,0,-1.0,-1.0
37,boa,simple map 3 dims,3,0.0,10.362,1129,600,1,900,110435,84034,0,-1.0,-1.0
37,emoa,simple map 3 dims,3,0.016,4.504,1129,600,1,900,110435,84034,0,-1.0,-1.0
38,boa,simple map 3 dims,3,0.015,18.464,1688,600,1,900,142202,111303,0,-1.0,-1.0
38,emoa,simple map 3 dims,3,0.019,5.479,1688,600,1,900,142202,111303,0,-1.0,-1.0
39,boa,simple map 3 dims,3,0.0,8.597,1044,600,1,900,100576,76720,0,-1.0,-1.0
39,emoa,simple map 3 dims,3,0.016,3.159,1044,600,1,900,100576,76720,0,-1.0,-1.0
40,boa,simple map 3 dims,3,0.017,17.161,1715,600,1,900,130969,101539,0,-1.0,-1.0
40,emoa,simple map 3 dims,3,0.003,5.875,1715,600,1,900,130969,101539,0,-1.0,-1.0
41,boa,simple map 3 dims,3,0.014,10.702,1549,600,1,900,98305,71248,0,-1.0,-1.0
41,emoa,simple map 3 dims,3,0.016,2.96,1549,600,1,900,98305,71248,0,-1.0,-1.0
42,boa,simple map 3 dims,3,0.019,8.684,1366,600,1,900,97341,70142,0,-1.0,-1.0
42,emoa,simple map 3 dims,3,0.015,2.972,1366,600,1,900,97341,70142,0,-1.0,-1.0
43,boa,simple map 3 dims,3,0.0,22.91,1737,600,1,900,141529,111676,0,-1.0,-1.0
43,emoa,simple map 3 dims,3,0.0,5.928,1737,600,1,900,141529,111676,0,-1.0,-1.0
44,boa,simple map 3 dims,3,0.0,7.431,833,600,1,900,69880,56108,0,-1.0,-1.0
44,emoa,simple map 3 dims,3,0.0,2.355,833,600,1,900,69880,56108,0,-1.0,-1.0
45,boa,simple map 3 dims,3,0.017,19.754,2113,600,1,900,158186,119521,0,-1.0,-1.0
45,emoa,simple map 3 dims,3,0.018,5.467,2113,600,1,900,158186,119521,0,-1.0,-1.0
46,boa,simple map 3 dims,3,0.016,10.611,1156,600,1,900,118564,89040,0,-1.0,-1.0
46,emoa,simple map 3 dims,3,0.0,3.757,1156,600,1,900,118564,89040,0,-1.0,-1.0
47,boa,simple map 3 dims,3,0.013,5.996,1024,600,1,900,75451,56974,0,-1.0,-1.0
47,emoa,simple map 3 dims,3,0.0,2.522,1024,600,1,900,75451,56974,0,-1.0,-1.0
48,boa,simple map 3 dims,3,0.0,14.921,2050,600,1,900,141140,108336,0,-1.0,-1.0
48,emoa,simple map 3 dims,3,0.0,4.865,2050,600,1,900,141140,108336,0,-1.0,-1.0
49,boa,simple map 3 dims,3,0.0,13.867,1425,600,1,900,113547,89579,0,-1.0,-1.0
49,emoa,simple map 3 dims,3,0.014,4.319,1425,600,1,900,113547,89579,0,-1.0,-1.0
50,boa,simple map 3 dims,3,0.007,8.991,964,600,1,900,94623,74795,0,-1.0,-1.0
50,emoa,simple map 3 dims,3,0.0,3.292,964,600,1,900,94623,74795,0,-1.0,-1.0
