test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
25,boa,simple map 9 dims,9,0.0,24.653,1732,600,1,64,8054,6016,0,-1.0,-1.0
25,emoa,simple map 9 dims,9,0.0,1.694,1732,600,1,64,8054,6016,0,-1.0,-1.0
26,boa,simple map 9 dims,9,0.005,10.196,1324,600,1,64,6550,4988,0,-1.0,-1.0
26,emoa,simple map 9 dims,9,0.0,1.377,1324,600,1,64,6550,4988,0,-1.0,-1.0
27,boa,simple map 9 dims,9,0.0,4.706,1059,600,1,64,5348,3914,0,-1.0,-1.0
27,emoa,simple map 9 dims,9,0.0,0.735,1059,600,1,64,5348,3914,0,-1.0,-1.0
28,boa,simple map 9 dims,9,0.015,22.349,2013,600,1,64,9480,6976,0,-1.0,-1.0
28,emoa,simple map 9 dims,9,0.007,2.015,2013,600,1,64,9480,6976,0,-1.0,-1.0
29,boa,simple map 9 dims,9,0.001,25.012,2328,600,1,64,10218,7234,0,-1.0,-1.0
29,emoa,simple map 9 dims,9,0.0,2.722,2328,600,1,64,10218,7234,0,-1.0,-1.0
30,boa,simple map 9 dims,9,0.0,10.695,1340,600,1,64,7481,5482,0,-1.0,-1.0
30,emoa,simple map 9 dims,9,0.0,1.206,1340,600,1,64,7481,5482,0,-1.0,-1.0
31,boa,simple map 9 dims,9,0.007,19.557,1942,600,1,64,8815,6495,0,-1.0,-1.0
31,emoa,simple map 9 dims,9,0.0,2.213,1942,600,1,64,8815,6495,0,-1.0,-1.0
32,boa,simple map 9 dims,9,0.0,9.665,1343,600,1,64,6912,5035,0,-1.0,-1.0
32,emoa,simple map 9 dims,9,0.004,0.853,1343,600,1,64,6912,5035,0,-1.0,-1.0
33,boa,simple map 9 dims,9,0.0,32.571,2656,600,1,64,11504,8241,0,-1.0,-1.0
33,emoa,simple map 9 dims,9,0.003,3.171,2656,600,1,64,11504,8241,0,-1.0,-1.0
34,boa,simple map 9 dims,9,0.0,18.62,1918,600,1,64,8530,6324,0,-1.0,-1.0
34,emoa,simple map 9 dims,9,0.003,1.82,1918,600,1,64,8530,6324,0,-1.0,-1.0
35,boa,simple map 9 dims,9,0.005,16.156,1696,600,1,64,8649,6639,0,-1.0,-1.0
35,emoa,simple map 9 dims,9,0.0,1.777,1696,600,1,64,8649,6639,0,-1.0,-1.0
36,boa,simple map 9 dims,9,0.0,14.033,1883,600,1,64,8537,6199,0,-1.0,-1.0
36,emoa,simple map 9 dims,9,0.004,1.442,1883,600,1,64,8537,6199,0,-1.0,-1.0
37,boa,simple map 9 dims,9,0.0,19.545,1607,600,1,64,7846,5860,0,-1.0,-1.0
37,emoa,simple map 9 dims,9,0.0,1.075,1607,600,1,64,7846,5860,0,-1.0,-1.0
38,boa,simple map 9 dims,9,0.0,5.964,1113,600,1,64,6571,4732,0,-1.0,-1.0
38,emoa,simple map 9 dims,9,0.0,0.655,1113,600,1,64,6571,4732,0,-1.0,-1.0
39,boa,simple map 9 dims,9,0.006,30.714,2624,600,1,64,11468,8163,0,-1.0,-1.0
39,emoa,simple map 9 dims,9,0.0,2.776,2624,600,1,64,11468,8163,0,-1.0,-1.0
40,boa,simple map 9 dims,9,0.0,51.163,2453,600,1,64,9965,7135,0,-1.0,-1.0
40,emoa,simple map 9 dims,9,0.004,2.862,2453,600,1,64,9965,7135,0,-1.0,-1.0
41,boa,simple map 9 dims,9,0.0,13.796,1661,600,1,64,7681,5607,0,-1.0,-1.0
41,emoa,simple map 9 dims,9,0.0,1.185,1661,600,1,64,7681,5607,0,-1.0,-1.0
42,boa,simple map 9 dims,9,0.002,16.907,2009,600,1,64,8955,6457,0,-1.0,-1.0
42,emoa,simple map 9 dims,9,0.0,1.471,2009,600,1,64,8955,6457,0,-1.0,-1.0
43,boa,simple map 9 dims,9,0.0,23.021,2230,600,1,64,10065,7254,0,-1.0,-1.0
43,emoa,simple map 9 dims,9,0.005,1.975,2230,600,1,64,10065,7254,0,-1.0,-1.0
44,boa,simple map 9 dims,9,0.007,22.353,2320,600,1,64,10313,7569,0,-1.0,-1.0
44,emoa,simple map 9 dims,9,0.0,2.724,2320,600,1,64,10313,7569,0,-1.0,-1.0
45,boa,simple map 9 dims,9,0.007,33.556,2018,600,1,64,9010,6535,0,-1.0,-1.0
45,emoa,simple map 9 dims,9,0.0,1.832,2018,600,1,64,9010,6535,0,-1.0,-1.0
46,boa,simple map 9 dims,9,0.0,13.92,1797,600,1,64,8206,6022,0,-1.0,-1.0
46,emoa,simple map 9 dims,9,0.0,1.449,1797,600,1,64,8206,6022,0,-1.0,-1.0
47,boa,simple map 9 dims,9,0.004,23.067,2141,600,1,64,9702,7162,0,-1.0,-1.0
47,emoa,simple map 9 dims,9,0.0,2.382,2141,600,1,64,9702,7162,0,-1.0,-1.0
48,boa,simple map 9 dims,9,0.0,12.501,1785,600,1,64,8112,5792,0,-1.0,-1.0
48,emoa,simple map 9 dims,9,0.0,1.267,1785,600,1,64,8112,5792,0,-1.0,-1.0
49,boa,simple map 9 dims,9,0.0,11.513,1551,600,1,64,7866,5749,0,-1.0,-1.0
49,emoa,simple map 9 dims,9,0.0,1.088,1551,600,1,64,7866,5749,0,-1.0,-1.0
50,boa,simple map 9 dims,9,0.0,32.33,1910,600,1,64,8837,6563,0,-1.0,-1.0
50,emoa,simple map 9 dims,9,0.0,1.906,1910,600,1,64,8837,6563,0,-1.0,-1.0
