test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
12,emoa,simple map 9 dims,9,0.0,0.062,227,600,1,64,1353,1056,0,-1.0,-1.0
13,boa,simple map 9 dims,9,0.0,1.295,548,600,1,64,2560,1815,0,-1.0,-1.0
13,emoa,simple map 9 dims,9,0.0,0.174,548,600,1,64,2560,1815,0,-1.0,-1.0
14,boa,simple map 9 dims,9,0.0,1.411,462,600,1,64,2773,2172,0,-1.0,-1.0
14,emoa,simple map 9 dims,9,0.0,0.179,462,600,1,64,2773,2172,0,-1.0,-1.0
15,boa,simple map 9 dims,9,0.0,2.011,643,600,1,64,3255,2374,0,-1.0,-1.0
15,emoa,simple map 9 dims,9,0.0,0.26,643,600,1,64,3255,2374,0,-1.0,-1.0
16,boa,simple map 9 dims,9,0.0,1.41,518,600,1,64,2529,1911,0,-1.0,-1.0
16,emoa,simple map 9 dims,9,0.0,0.19,518,600,1,64,2529,1911,0,-1.0,-1.0
17,boa,simple map 9 dims,9,0.0,2.648,717,600,1,64,3062,2181,0,-1.0,-1.0
17,emoa,simple map 9 dims,9,0.0,0.3,717,600,1,64,3062,2181,0,-1.0,-1.0
18,boa,simple map 9 dims,9,0.0,0.962,435,600,1,64,2200,1550,0,-1.0,-1.0
18,emoa,simple map 9 dims,9,0.003,0.138,435,600,1,64,2200,1550,0,-1.0,-1.0
19,boa,simple map 9 dims,9,0.0,0.463,218,600,1,64,1649,1338,0,-1.0,-1.0
19,emoa,simple map 9 dims,9,0.002,0.097,218,600,1,64,1649,1338,0,-1.0,-1.0
20,boa,simple map 9 dims,9,0.002,5.316,1101,600,1,64,4759,3380,0,-1.0,-1.0
20,emoa,simple map 9 dims,9,0.0,0.602,1101,600,1,64,4759,3380,0,-1.0,-1.0
21,boa,simple map 9 dims,9,0.0,0.627,299,600,1,64,2013,1597,0,-1.0,-1.0
21,emoa,simple map 9 dims,9,0.016,0.11,299,600,1,64,2013,1597,0,-1.0,-1.0
22,boa,simple map 9 dims,9,0.0,0.632,327,600,1,64,1758,1324,0,-1.0,-1.0
22,emoa,simple map 9 dims,9,0.0,0.129,327,600,1,64,1758,1324,0,-1.0,-1.0
23,boa,simple map 9 dims,9,0.002,7.062,1143,600,1,64,4969,3486,0,-1.0,-1.0
23,emoa,simple map 9 dims,9,0.0,0.552,1143,600,1,64,4969,3486,0,-1.0,-1.0
24,boa,simple map 9 dims,9,0.002,2.06,506,600,1,64,3020,2270,0,-1.0,-1.0
24,emoa,simple map 9 dims,9,0.002,0.22,506,600,1,64,3020,2270,0,-1.0,-1.0
25,boa,simple map 9 dims,9,0.006,3.411,788,600,1,64,3466,2444,0,-1.0,-1.0
25,emoa,simple map 9 dims,9,0.0,0.379,788,600,1,64,3466,2444,0,-1.0,-1.0
26,boa,simple map 9 dims,9,0.0,2.541,752,600,1,64,3206,2265,0,-1.0,-1.0
26,emoa,simple map 9 dims,9,0.013,0.274,752,600,1,64,3206,2265,0,-1.0,-1.0
27,boa,simple map 9 dims,9,0.0,1.722,581,600,1,64,2660,1944,0,-1.0,-1.0
27,emoa,simple map 9 dims,9,0.0,0.184,581,600,1,64,2660,1944,0,-1.0,-1.0
28,boa,simple map 9 dims,9,0.0,1.44,467,600,1,64,2892,2210,0,-1.0,-1.0
28,emoa,simple map 9 dims,9,0.0,0.173,467,600,1,64,2892,2210,0,-1.0,-1.0
29,boa,simple map 9 dims,9,0.0,0.82,424,600,1,64,2138,1528,0,-1.0,-1.0
29,emoa,simple map 9 dims,9,0.0,0.142,424,600,1,64,2138,1528,0,-1.0,-1.0
30,boa,simple map 9 dims,9,0.0,2.171,670,600,1,64,2963,2091,0,-1.0,-1.0
30,emoa,simple map 9 dims,9,0.0,0.262,670,600,1,64,2963,2091,0,-1.0,-1.0
31,boa,simple map 9 dims,9,0.0,3.914,794,600,1,64,3835,2850,0,-1.0,-1.0
31,emoa,simple map 9 dims,9,0.0,0.428,794,600,1,64,3835,2850,0,-1.0,-1.0
32,boa,simple map 9 dims,9,0.0,0.882,419,600,1,64,1956,1415,0,-1.0,-1.0
32,emoa,simple map 9 dims,9,0.0,0.132,419,600,1,64,1956,1415,0,-1.0,-1.0
33,boa,simple map 9 dims,9,0.015,0.321,178,600,1,64,1205,938,0,-1.0,-1.0
33,emoa,simple map 9 dims,9,0.004,0.052,178,600,1,64,1205,938,0,-1.0,-1.0
34,boa,simple map 9 dims,9,0.0,2.936,728,600,1,64,3671,2774,0,-1.0,-1.0
34,emoa,simple map 9 dims,9,0.0,0.387,728,600,1,64,3671,2774,0,-1.0,-1.0
35,boa,simple map 9 dims,9,0.001,1.705,552,600,1,64,2548,1801,0,-1.0,-1.0
35,emoa,simple map 9 dims,9,0.0,0.252,552,600,1,64,2548,1801,0,-1.0,-1.0
36,boa,simple map 9 dims,9,0.015,2.094,660,600,1,64,3227,2377,0,-1.0,-1.0
36,emoa,simple map 9 dims,9,0.0,0.284,660,600,1,64,3227,2377,0,-1.0,-1.0
37,boa,simple map 9 dims,9,0.003,0.36,263,600,1,64,1292,969,0,-1.0,-1.0
37,emoa,simple map 9 dims,9,0.0,0.063,263,600,1,64,1292,969,0,-1.0,-1.0
38,boa,simple map 9 dims,9,0.0,0.642,242,600,1,64,1728,1343,0,-1.0,-1.0
38,emoa,simple map 9 dims,9,0.0,0.093,242,600,1,64,1728,1343,0,-1.0,-1.0
39,boa,simple map 9 dims,9,0.0,6.186,1057,600,1,64,4606,3416,0,-1.0,-1.0
39,emoa,simple map 9 dims,9,0.0,0.632,1057,600,1,64,4606,3416,0,-1.0,-1.0
40,boa,simple map 9 dims,9,0.0,3.2,759,600,1,64,3347,2473,0,-1.0,-1.0
40,emoa,simple map 9 dims,9,0.0,0.267,759,600,1,64,3347,2473,0,-1.0,-1.0
41,boa,simple map 9 dims,9,0.0,1.167,451,600,1,64,2272,1680,0,-1.0,-1.0
41,emoa,simple map 9 dims,9,0.0,0.157,451,600,1,64,2272,1680,0,-1.0,-1.0
42,boa,simple map 9 dims,9,0.003,1.859,498,600,1,64,3038,2368,0,-1.0,-1.0
42,emoa,simple map 9 dims,9,0.0,0.221,498,600,1,64,3038,2368,0,-1.0,-1.0
43,boa,simple map 9 dims,9,0.0,1.863,525,600,1,64,3018,2337,0,-1.0,-1.0
43,emoa,simple map 9 dims,9,0.005,0.221,525,600,1,64,3018,2337,0,-1.0,-1.0
44,boa,simple map 9 dims,9,0.0,2.382,736,600,1,64,3433,2543,0,-1.0,-1.0
44,emoa,simple map 9 dims,9,0.0,0.331,736,600,1,64,3433,2543,0,-1.0,-1.0
45,boa,simple map 9 dims,9,0.001,1.042,350,600,1,64,2330,1800,0,-1.0,-1.0
45,emoa,simple map 9 dims,9,0.003,0.151,350,600,1,64,2330,1800,0,-1.0,-1.0
46,boa,simple map 9 dims,9,0.0,0.967,484,600,1,64,2305,1652,0,-1.0,-1.0
46,emoa,simple map 9 dims,9,0.0,0.173,484,600,1,64,2305,1652,0,-1.0,-1.0
47,boa,simple map 9 dims,9,0.0,0.506,272,600,1,64,1497,1158,0,-1.0,-1.0
47,emoa,simple map 9 dims,9,0.007,0.078,272,600,1,64,1497,1158,0,-1.0,-1.0
48,boa,simple map 9 dims,9,0.006,4.821,943,600,1,64,4403,3271,0,-1.0,-1.0
48,emoa,simple map 9 dims,9,0.0,0.534,943,600,1,64,4403,3271,0,-1.0,-1.0
49,boa,simple map 9 dims,9,0.004,5.835,930,600,1,64,4809,3551,0,-1.0,-1.0
49,emoa,simple map 9 dims,9,0.0,0.594,930,600,1,64,4809,3551,0,-1.0,-1.0
50,boa,simple map 9 dims,9,0.0,2.097,608,600,1,64,3174,2292,0,-1.0,-1.0
50,emoa,simple map 9 dims,9,0.0,0.226,608,600,1,64,3174,2292,0,-1.0,-1.0
