test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
1,boa,simple map 5 dims,5,0.016,24.535,2668,600,1,144,23948,19493,0,-1.0,-1.0
1,emoa,simple map 5 dims,5,0.0,3.791,2668,600,1,144,23948,19493,0,-1.0,-1.0
2,boa,simple map 5 dims,5,0.006,10.361,1535,600,1,144,24030,18590,0,-1.0,-1.0
2,emoa,simple map 5 dims,5,0.0,1.307,1535,600,1,144,24030,18590,0,-1.0,-1.0
3,boa,simple map 5 dims,5,0.0,58.374,4453,600,1,144,44400,34724,0,-1.0,-1.0
3,emoa,simple map 5 dims,5,0.0,8.262,4453,600,1,144,44400,34724,0,-1.0,-1.0
4,boa,simple map 5 dims,5,0.0,11.31,2060,600,1,144,23578,17311,0,-1.0,-1.0
4,emoa,simple map 5 dims,5,0.0,1.658,2060,600,1,144,23578,17311,0,-1.0,-1.0
5,boa,simple map 5 dims,5,0.015,8.893,1627,600,1,144,17933,13619,0,-1.0,-1.0
5,emoa,simple map 5 dims,5,0.016,1.329,1627,600,1,144,17933,13619,0,-1.0,-1.0
6,boa,simple map 5 dims,5,0.009,65.84,4417,600,1,144,40829,32260,0,-1.0,-1.0
6,emoa,simple map 5 dims,5,0.0,7.154,4417,600,1,144,40829,32260,0,-1.0,-1.0
7,boa,simple map 5 dims,5,0.0,8.668,1135,600,1,144,15051,12574,0,-1.0,-1.0
7,emoa,simple map 5 dims,5,0.015,1.258,1135,600,1,144,15051,12574,0,-1.0,-1.0
8,boa,simple map 5 dims,5,0.0,47.295,4104,600,1,144,42760,33864,0,-1.0,-1.0
8,emoa,simple map 5 dims,5,0.0,5.761,4104,600,1,144,42760,33864,0,-1.0,-1.0
9,boa,simple map 5 dims,5,0.0,8.543,1533,600,1,144,17926,13647,0,-1.0,-1.0
9,emoa,simple map 5 dims,5,0.0,0.972,1533,600,1,144,17926,13647,0,-1.0,-1.0
10,boa,simple map 5 dims,5,0.0,61.293,4873,600,1,144,51191,40359,0,-1.0,-1.0
10,emoa,simple map 5 dims,5,0.01,11.886,4873,600,1,144,51191,40359,0,-1.0,-1.0
11,boa,simple map 5 dims,5,0.0,15.866,2077,600,1,144,19691,15643,0,-1.0,-1.0
11,emoa,simple map 5 dims,5,0.0,1.908,2077,600,1,144,19691,15643,0,-1.0,-1.0
12,boa,simple map 5 dims,5,0.0,38.979,3769,600,1,144,37761,29569,0,-1.0,-1.0
12,emoa,simple map 5 dims,5,0.0,4.894,3769,600,1,144,37761,29569,0,-1.0,-1.0
13,boa,simple map 5 dims,5,0.003,28.855,3154,600,1,144,36839,29618,0,-1.0,-1.0
13,emoa,simple map 5 dims,5,0.016,3.511,3154,600,1,144,36839,29618,0,-1.0,-1.0
14,boa,simple map 5 dims,5,0.0,20.11,2485,600,1,144,28014,21480,0,-1.0,-1.0
14,emoa,simple map 5 dims,5,0.0,2.566,2485,600,1,144,28014,21480,0,-1.0,-1.0
15,boa,simple map 5 dims,5,0.0,38.15,2543,600,1,144,28716,24158,0,-1.0,-1.0
15,emoa,simple map 5 dims,5,0.0,4.812,2543,600,1,144,28716,24158,0,-1.0,-1.0
16,boa,simple map 5 dims,5,0.0,11.939,1940,600,1,144,21632,17186,0,-1.0,-1.0
16,emoa,simple map 5 dims,5,0.0,1.509,1940,600,1,144,21632,17186,0,-1.0,-1.0
17,boa,simple map 5 dims,5,0.0,19.239,2072,600,1,144,21414,17283,0,-1.0,-1.0
17,emoa,simple map 5 dims,5,0.0,2.754,2072,600,1,144,21414,17283,0,-1.0,-1.0
18,boa,simple map 5 dims,5,0.01,20.294,2852,600,1,144,25576,19471,0,-1.0,-1.0
18,emoa,simple map 5 dims,5,0.0,2.785,2852,600,1,144,25576,19471,0,-1.0,-1.0
19,boa,simple map 5 dims,5,0.0,4.95,1173,600,1,144,16070,11723,0,-1.0,-1.0
19,emoa,simple map 5 dims,5,0.0,0.801,1173,600,1,144,16070,11723,0,-1.0,-1.0
20,boa,simple map 5 dims,5,0.0,20.343,2196,600,1,144,23430,18781,0,-1.0,-1.0
20,emoa,simple map 5 dims,5,0.0,2.299,2196,600,1,144,23430,18781,0,-1.0,-1.0
21,boa,simple map 5 dims,5,0.003,7.852,1724,600,1,144,21049,16561,0,-1.0,-1.0
21,emoa,simple map 5 dims,5,0.016,1.102,1724,600,1,144,21049,16561,0,-1.0,-1.0
22,boa,simple map 5 dims,5,0.0,31.805,3393,600,1,144,41218,31621,0,-1.0,-1.0
22,emoa,simple map 5 dims,5,0.0,4.459,3393,600,1,144,41218,31621,0,-1.0,-1.0
23,boa,simple map 5 dims,5,0.0,12.447,1987,600,1,144,22097,17428,0,-1.0,-1.0
23,emoa,simple map 5 dims,5,0.0,1.772,1987,600,1,144,22097,17428,0,-1.0,-1.0
24,boa,simple map 5 dims,5,0.013,71.649,4894,600,1,144,47287,36787,0,-1.0,-1.0
24,emoa,simple map 5 dims,5,0.0,7.657,4894,600,1,144,47287,36787,0,-1.0,-1.0
25,boa,simple map 5 dims,5,0.0,66.331,4611,600,1,144,45166,35550,0,-1.0,-1.0
25,emoa,simple map 5 dims,5,0.009,7.782,4611,600,1,144,45166,35550,0,-1.0,-1.0
26,boa,simple map 5 dims,5,0.0,23.262,2919,600,1,144,32878,25387,0,-1.0,-1.0
26,emoa,simple map 5 dims,5,0.002,3.188,2919,600,1,144,32878,25387,0,-1.0,-1.0
27,boa,simple map 5 dims,5,0.0,32.425,4031,600,1,144,30780,23085,0,-1.0,-1.0
27,emoa,simple map 5 dims,5,0.0,3.887,4031,600,1,144,30780,23085,0,-1.0,-1.0
28,boa,simple map 5 dims,5,0.0,15.885,2432,600,1,144,26368,20899,0,-1.0,-1.0
28,emoa,simple map 5 dims,5,0.014,2.267,2432,600,1,144,26368,20899,0,-1.0,-1.0
29,boa,simple map 5 dims,5,0.0,45.576,3509,600,1,144,37055,30250,0,-1.0,-1.0
29,emoa,simple map 5 dims,5,0.0,5.522,3509,600,1,144,37055,30250,0,-1.0,-1.0
30,boa,simple map 5 dims,5,0.0,47.193,4029,600,1,144,30913,23987,0,-1.0,-1.0
30,emoa,simple map 5 dims,5,0.016,4.38,4029,600,1,144,30913,23987,0,-1.0,-1.0
31,boa,simple map 5 dims,5,0.015,30.756,3803,600,1,144,42379,31317,0,-1.0,-1.0
31,emoa,simple map 5 dims,5,0.0,3.492,3803,600,1,144,42379,31317,0,-1.0,-1.0
32,boa,simple map 5 dims,5,0.0,17.971,2522,600,1,144,23614,18140,0,-1.0,-1.0
32,emoa,simple map 5 dims,5,0.015,2.438,2522,600,1,144,23614,18140,0,-1.0,-1.0
33,boa,simple map 5 dims,5,0.0,51.451,3875,600,1,144,40129,32584,0,-1.0,-1.0
33,emoa,simple map 5 dims,5,0.016,7.605,3875,600,1,144,40129,32584,0,-1.0,-1.0
34,boa,simple map 5 dims,5,0.016,14.593,2394,600,1,144,25982,19209,0,-1.0,-1.0
34,emoa,simple map 5 dims,5,0.0,2.122,2394,600,1,144,25982,19209,0,-1.0,-1.0
35,boa,simple map 5 dims,5,0.011,32.446,2805,600,1,144,30101,23611,0,-1.0,-1.0
35,emoa,simple map 5 dims,5,0.0,3.278,2805,600,1,144,30101,23611,0,-1.0,-1.0
36,boa,simple map 5 dims,5,0.0,15.383,2753,600,1,144,31836,24484,0,-1.0,-1.0
36,emoa,simple map 5 dims,5,0.0,2.312,2753,600,1,144,31836,24484,0,-1.0,-1.0
37,boa,simple map 5 dims,5,0.0,37.444,2876,600,1,144,30979,24672,0,-1.0,-1.0
37,emoa,simple map 5 dims,5,0.0,4.401,2876,600,1,144,30979,24672,0,-1.0,-1.0
38,boa,simple map 5 dims,5,0.012,34.293,3313,600,1,144,36558,28624,0,-1.0,-1.0
