test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
27,boa,simple map 4 dims,4,0.003,10.436,2276,600,1,225,34507,25964,0,-1.0,-1.0
27,emoa,simple map 4 dims,4,0.0,1.672,2276,600,1,225,34507,25964,0,-1.0,-1.0
28,boa,simple map 4 dims,4,0.0,6.796,1115,600,1,225,23098,18727,0,-1.0,-1.0
28,emoa,simple map 4 dims,4,0.0,1.286,1115,600,1,225,23098,18727,0,-1.0,-1.0
29,boa,simple map 4 dims,4,0.0,4.698,1258,600,1,225,22371,18318,0,-1.0,-1.0
29,emoa,simple map 4 dims,4,0.013,0.927,1258,600,1,225,22371,18318,0,-1.0,-1.0
30,boa,simple map 4 dims,4,0.0,5.241,1101,600,1,225,18198,15039,0,-1.0,-1.0
30,emoa,simple map 4 dims,4,0.0,0.818,1101,600,1,225,18198,15039,0,-1.0,-1.0
31,boa,simple map 4 dims,4,0.0,6.634,1458,600,1,225,21072,15981,0,-1.0,-1.0
31,emoa,simple map 4 dims,4,0.006,1.041,1458,600,1,225,21072,15981,0,-1.0,-1.0
32,boa,simple map 4 dims,4,0.0,4.786,731,600,1,225,15643,13429,0,-1.0,-1.0
32,emoa,simple map 4 dims,4,0.0,0.898,731,600,1,225,15643,13429,0,-1.0,-1.0
33,boa,simple map 4 dims,4,0.0,21.151,2821,600,1,225,47202,37311,0,-1.0,-1.0
33,emoa,simple map 4 dims,4,0.0,3.375,2821,600,1,225,47202,37311,0,-1.0,-1.0
34,boa,simple map 4 dims,4,0.0,9.047,1641,600,1,225,41317,30037,0,-1.0,-1.0
34,emoa,simple map 4 dims,4,0.006,1.827,1641,600,1,225,41317,30037,0,-1.0,-1.0
35,boa,simple map 4 dims,4,0.0,6.013,1289,600,1,225,23412,18160,0,-1.0,-1.0
35,emoa,simple map 4 dims,4,0.0,1.164,1289,600,1,225,23412,18160,0,-1.0,-1.0
36,boa,simple map 4 dims,4,0.001,1.559,474,600,1,225,9931,7911,0,-1.0,-1.0
36,emoa,simple map 4 dims,4,0.0,0.361,474,600,1,225,9931,7911,0,-1.0,-1.0
37,boa,simple map 4 dims,4,0.0,11.593,2740,600,1,225,40899,28654,0,-1.0,-1.0
37,emoa,simple map 4 dims,4,0.0,2.003,2740,600,1,225,40899,28654,0,-1.0,-1.0
38,boa,simple map 4 dims,4,0.0,9.435,1750,600,1,225,34364,27124,0,-1.0,-1.0
38,emoa,simple map 4 dims,4,0.0,1.815,1750,600,1,225,34364,27124,0,-1.0,-1.0
39,boa,simple map 4 dims,4,0.007,6.249,1699,600,1,225,20615,16005,0,-1.0,-1.0
39,emoa,simple map 4 dims,4,0.0,1.009,1699,600,1,225,20615,16005,0,-1.0,-1.0
40,boa,simple map 4 dims,4,0.0,12.251,2268,600,1,225,39324,30231,0,-1.0,-1.0
40,emoa,simple map 4 dims,4,0.0,2.073,2268,600,1,225,39324,30231,0,-1.0,-1.0
41,boa,simple map 4 dims,4,0.019,2.803,866,600,1,225,16251,12780,0,-1.0,-1.0
41,emoa,simple map 4 dims,4,0.0,0.655,866,600,1,225,16251,12780,0,-1.0,-1.0
42,boa,simple map 4 dims,4,0.015,0.916,358,600,1,225,7598,6267,0,-1.0,-1.0
42,emoa,simple map 4 dims,4,0.0,0.245,358,600,1,225,7598,6267,0,-1.0,-1.0
43,boa,simple map 4 dims,4,0.0,10.786,1801,600,1,225,40106,31254,0,-1.0,-1.0
43,emoa,simple map 4 dims,4,0.0,2.045,1801,600,1,225,40106,31254,0,-1.0,-1.0
44,boa,simple map 4 dims,4,0.015,10.54,1827,600,1,225,34075,27283,0,-1.0,-1.0
44,emoa,simple map 4 dims,4,0.0,1.654,1827,600,1,225,34075,27283,0,-1.0,-1.0
45,boa,simple map 4 dims,4,0.006,6.156,1500,600,1,225,21296,16551,0,-1.0,-1.0
45,emoa,simple map 4 dims,4,0.0,1.197,1500,600,1,225,21296,16551,0,-1.0,-1.0
46,boa,simple map 4 dims,4,0.0,4.972,1370,600,1,225,20427,16131,0,-1.0,-1.0
46,emoa,simple map 4 dims,4,0.008,1.072,1370,600,1,225,20427,16131,0,-1.0,-1.0
47,boa,simple map 4 dims,4,0.0,5.179,981,600,1,225,19540,15935,0,-1.0,-1.0
47,emoa,simple map 4 dims,4,0.0,0.942,981,600,1,225,19540,15935,0,-1.0,-1.0
48,boa,simple map 4 dims,4,0.007,8.264,1520,600,1,225,31051,23662,0,-1.0,-1.0
48,emoa,simple map 4 dims,4,0.007,1.341,1520,600,1,225,31051,23662,0,-1.0,-1.0
49,boa,simple map 4 dims,4,0.0,5.801,1091,600,1,225,27039,21314,0,-1.0,-1.0
49,emoa,simple map 4 dims,4,0.0,1.254,1091,600,1,225,27039,21314,0,-1.0,-1.0
50,boa,simple map 4 dims,4,0.0,1.718,500,600,1,225,11084,9106,0,-1.0,-1.0
50,emoa,simple map 4 dims,4,0.0,0.454,500,600,1,225,11084,9106,0,-1.0,-1.0
