test_number,algorithm,map_name,num_dims,time_limit,start,goal,n_generated,n_expanded,heuristic_time,search_time,timeout,num_nondom_labels_max,num_nondom_labels_avg,num_solutions,solutions_labels
28,boa,simple map 4 dims,4,600,1,169,25598,20673,0.002,5.225,0,-1.0,-1.0,1602,"dict_keys([77173, 77170, 77161, 77151, 77145, 77127, 77124, 77121, 77084, 77072, 77060, 77051, 77042, 77036, 77024, 77009, 76991, 76975, 76966, 76954, 76945, 76933, 76923, 76902, 76896, 76843, 76824, 76808, 76792, 76789, 76776, 76755, 76752, 76712, 76703, 76691, 76681, 76649, 76614, 76597, 76581, 76536, 76487, 76419, 76407, 76351, 76333, 76309, 76257, 76248, 76242, 76233, 76213, 76200, 76197, 76160, 76138, 76126, 76094, 76065, 76056, 76029, 76023, 76017, 75997, 75959, 75766, 75757, 75728, 75712, 75691, 75688, 75678, 75562, 75537, 75521, 75509, 75466, 75404, 75356, 75331, 75223, 75212, 75135, 75119, 75116, 75104, 75067, 75055, 75026, 74975, 74947, 74921, 74867, 74831, 74822, 74777, 74640, 74637, 74608, 74571, 74531, 74485, 74448, 74326, 76658, 74301, 74280, 74274, 74265, 74244, 74220, 74200, 74184, 74169, 74145, 74124, 74056, 74040, 74024, 74008, 73997, 73978, 76318, 73961, 76297, 73940, 73931, 73894, 73875, 73836, 73745, 73726, 73596, 73571, 73544, 73511, 73484, 75826, 73469, 73458, 73455, 73452, 73428, 73419, 73395, 73367, 73339, 73314, 73303, 73284, 73257, 73237, 73214, 73193, 73154, 73134, 73128, 73100, 73094, 73079, 73057, 73004, 72985, 72941, 72930, 72909, 72870, 72769, 72766, 72709, 72680, 72642, 72608, 72601, 72550, 72532, 72513, 72491, 72430, 77108, 72394, 72312, 72309, 74657, 72300, 72287, 72247, 72222, 72133, 72111, 72051, 72036, 72024, 71964, 71892, 71861, 76524, 71810, 71801, 71768, 71731, 71715, 71634, 71610, 71585, 71564, 71467, 76154, 71440, 71413, 71347, 71344, 71286, 71262, 71250, 71234, 71210, 71162, 71155, 71016, 70814, 70794, 70779, 70715, 70665, 70658, 70630, 70615, 70563, 70514, 70448, 70441, 70422, 70373, 72727, 70370, 70367, 70293, 70267, 70264, 70243, 70159, 70003, 69898, 69843, 72173, 69816, 69732, 69597, 69573, 69537, 69434, 69420, 69366, 69312, 69303, 69230, 69167, 69147, 69073, 69058, 69009, 68887, 68838, 68764, 68748, 68728, 68710, 68552, 68534, 75546, 68475, 68463, 68344, 68326, 75374, 68303, 68145, 68112, 68083, 70387, 68030, 67937, 67892, 67858, 67791, 67681, 67652, 67643, 67619, 67523, 67480, 76849, 74492, 67421, 67372, 67269, 67195, 67158, 67139, 67065, 67049, 67025, 71695, 66981, 66956, 66945, 66842, 66739, 73671, 66600, 66538, 66471, 66465, 66349, 66331, 66245, 66145, 66086, 66004, 65982, 53083, 77167, 67739, 55954, 75866, 71152, 38154, 9320, 69765, 41481, 63661, 75842, 38130, 38095, 37895, 46767, 55639, 37594, 76554, 36485, 2106, 56447, 37408, 37394, 37336, 47317, 70240, 37242, 25043, 37236, 528, 77003, 36934, 69717, 36719, 76758, 36689, 73761, 19550, 52820, 35808, 35770, 53508, 75565, 56709, 73443, 26303, 35157, 41811, 23724, 53667, 76883, 34457, 57746, 35838, 54691, 66672, 33674, 66113, 61399, 33354, 33280, 33647, 74547, 39192, 60263, 33106, 41932, 32845, 45044, 29160, 75602, 59103, 32465, 6908, 1363, 74620, 32194, 45502, 32036, 34254, 31923, 31738, 76395, 31612, 31142, 30639, 75238, 30455, 30366, 40347, 35389, 12100, 29979, 73785, 21931, 29628, 29463, 33295, 49930, 29075, 70745, 58960, 28644, 56157, 46311, 28515, 3008, 38732, 9898, 62021, 20481, 53751, 27913, 66867, 64510, 54408, 27690, 77133, 27636, 27604, 74883, 34814, 25386, 16476, 50855, 54182, 53784, 26848, 76342, 45701, 68136, 6854, 26720, 44464, 6720, 76874, 74517, 15592, 72988, 39990, 26616, 76081, 26584, 34418, 45508, 71222, 57080, 25977, 25919, 25647, 42282, 63307, 25447, 25298, 74650, 72293, 65222, 74676, 25179, 70101, 22961, 25133, 76911, 32128, 76939, 74582, 25085, 24969, 57130, 24690, 71708, 41067, 24210, 24181, 75945, 24091, 46271, 23969, 68608, 23825, 24903, 18173, 40353, 74457, 60315, 23642, 23465, 63389, 27566, 13424, 26726, 64438, 23280, 63204, 38422, 23274, 23060, 75371, 35302, 59700, 61918, 22859, 11944, 22655, 67236, 22453, 22215, 8907, 22175, 22093, 35013, 17315, 22029, 32819, 21999, 56208, 18610, 71851, 15283, 21728, 35764, 21622, 21512, 69513, 17659, 20900, 9810, 63042, 20868, 34847, 20781, 20763, 70132, 20635, 16199, 67491, 20351, 62777, 20517, 36185, 14972, 37258, 29770, 43912, 45021, 61656, 62765, 20487, 26973, 48760, 53196, 74934, 37222, 26682, 54966, 76478, 19910, 19864, 55017, 19826, 26028, 14243, 54167, 29736, 18646, 71311, 45384, 19457, 2785, 38210, 19354, 54842, 26752, 5681, 34651, 51150, 19178, 14742, 30389, 31498, 446, 73782, 66711, 26642, 52569, 64768, 24184, 13094, 10876, 8495, 8245, 64804, 67728, 6446, 36391, 34173, 60789, 45289, 10972, 76172, 7819, 5601, 42198, 8533, 29017, 40802, 46761, 58546, 7666, 73644, 7648, 29666, 34071, 31714, 6828, 8711, 30891, 7602, 25007, 5045, 52732, 75469, 14187, 34782, 1784, 946, 69676, 1323, 26830, 15740, 22193, 43264, 29688, 50901, 10832, 6546, 32921, 70077, 41793, 28593, 76700, 50773, 47445, 64080, 35575, 38666, 33952, 6902, 29220, 69576, 34221, 5937, 65823, 41295, 64976, 35893, 2623, 3732, 72561, 27778, 57724, 38868, 8843, 69780, 13212, 26502, 6540, 64208, 69091, 43164, 59663, 21073, 16359, 24766, 16353, 14135, 51841, 7888, 6806, 2370, 18708, 57523, 4966, 13704, 11062, 17893, 29936, 4509, 17817, 27792, 65504, 70139, 30070, 1397, 28404, 4834, 18359, 63828, 1377, 43726, 6014, 74089, 10450, 63682, 5473, 2903, 1790, 72236, 10954, 15668, 70018, 13450, 33813, 30581, 17597, 23142, 50488, 12106, 16269, 70199, 32487, 39558, 77111, 70040, 13472, 56593, 2382, 7210, 68944, 38303, 27732, 5010, 40498, 60460, 23718, 63787, 76004, 31221, 20131, 6876, 56781, 23668, 14796, 50701, 43630, 45848, 74960, 37248, 460, 10712, 8355, 49388, 4243, 40775, 7777, 61009, 19084, 6772, 14535, 422, 63635, 13786, 35227, 45208, 3849, 58190, 1690, 54922, 5631, 16399, 17967, 19788, 932, 48619, 68742, 38101, 1313, 60060, 3492, 46743, 57833, 31501, 71981, 69624, 62553, 7542, 34673, 6000, 74761, 55905, 1139, 66416, 9848, 63080, 24432, 862, 66157, 61443, 49658, 10114, 21616, 14962, 17171, 38384, 5247, 40602, 13498, 514, 5397, 57520, 42463, 7408, 12818, 76779, 34353, 23405, 2192, 41007, 49188, 6762, 61381, 56667, 8898, 20683, 61716, 40735, 666, 23835, 4900, 49260, 1820, 20673, 7771, 44368, 74592, 25095, 51022, 8853, 22229, 18876, 34742, 37099, 852, 37731, 2376, 33760, 1391, 13176, 76443, 26946, 23700, 2601, 73751, 21897, 4153, 3921, 52717, 38039, 22368, 62437, 68835, 16981, 33060, 42488, 28856, 35193, 33977, 3336, 18862, 34760, 25601, 18530, 76449, 3382, 10036, 4207, 44276, 5947, 32588, 48698, 3915, 76834, 29694, 62692, 37769, 34058, 19916, 77102, 74745, 8749, 4035, 49127, 15056, 29198, 54705, 2689, 50376, 31804, 70761, 49548, 65074, 67931, 23148, 12058, 10124, 66822, 64465, 76050, 38338, 35638, 28567, 283, 49079, 9480, 32360, 9638, 21171, 12982, 44034, 75920, 9924, 9954, 25725, 10168, 29926, 22893, 50618, 63926, 10798, 11826, 11201, 51917, 4777, 45810, 11272, 7837, 77015, 51088, 68418, 56633, 11624, 269, 23415, 11630, 49472, 65971, 10862, 35257, 54113, 36227, 15014, 57440, 73434, 12152, 68751, 12183, 31728, 38799, 72628, 44344, 42570, 54769, 74066, 12784, 59362, 69636, 13068, 2867, 56244, 16175, 65000, 13146, 29879, 13380, 20986, 28057, 55782, 14085, 14261, 63057, 30088, 28541, 14399, 70826, 23686, 16591, 2771, 14556, 14698, 30485, 39357, 26157, 6140, 75651, 37939, 227, 62331, 64549, 28976, 47832, 14834, 74445, 55589, 60303, 66959, 15105, 39503, 22745, 15674, 65155, 15658, 18668, 13954, 17741, 42139, 47684, 38652, 10368, 41339, 66644, 40717, 16365, 157, 75312, 16387, 58943, 58524, 16815, 61175, 36647, 42192, 30821, 54391, 17685, 71059, 49846, 5988, 50348, 131, 59869, 17443, 76640, 67212, 50713, 10564, 17635, 69024, 36026, 34207, 3566, 50144, 69322, 26896, 65710, 69553, 17699, 35107, 21582, 66362, 40435, 17795, 26664, 45520, 17973, 49025, 18762, 18840, 19050, 38738, 38918, 39027, 61207, 77093, 39381, 39413, 49394, 52767, 4213, 39568, 25423, 58421, 39687, 21937, 12509, 59649, 39786, 39942, 76542, 71828, 57686, 39984, 40000, 75908, 49981, 40036, 40127, 37807, 40164, 28458, 40243, 60205, 33198, 40269, 53577, 40409, 19332, 57044, 62589, 16957, 40527, 19420, 40633, 40687, 40864, 41217, 74375, 69661, 41377, 41408, 72099, 43815, 41458, 39290, 8649, 44004, 41647, 75754, 42756, 74725, 6372, 46441, 42035, 42101, 42162, 11618, 42259, 42262, 44633, 42276, 42312, 42408, 42770, 43036, 28942, 7729, 43084, 43178, 43282, 46884, 18600, 61026, 15032, 43316, 56624, 43342, 76434, 43436, 38974, 43688, 43707, 13128, 43769, 43788, 65968, 44596, 44661, 44907, 45077, 48404, 75775, 45134, 45303, 45350, 73742, 45458, 45514, 36361, 59931, 64487, 45631, 26219, 54503, 65593, 38593, 45664, 57496, 45711, 45792, 45942, 46046, 67120, 48264, 46213, 56194, 61739, 46293, 5807, 52947, 46305, 46380, 71334, 7695, 61906, 46475, 74895, 63110, 1874, 63156, 46657, 46849, 46891, 46914, 70481, 39840, 65767, 46917, 46936, 75294, 47010, 47016, 47151, 76266, 12627, 52696, 75811, 47527, 29085, 59726, 59736, 47583, 8759, 65327, 75974, 19406, 47690, 47708, 47802, 49808, 54522, 60067, 73827, 62042, 47900, 70083, 51227, 33834, 47976, 62393, 22063, 17349, 47990, 48183, 66761, 52619, 48222, 48370, 74386, 48459, 48571, 48669, 48766, 49111, 49236, 49277, 42367, 35296, 49438, 49448, 75425, 4715, 49498, 49709, 52156, 16801, 49799, 56453, 384, 49881, 50014, 44744, 58886, 19926, 59995, 67529, 62815, 58101, 53387, 50078, 50223, 50304, 55849, 50358, 76339, 50412, 50565, 76661, 50734, 57954, 53240, 50883, 50933, 51230, 65647, 51465, 46612, 13614, 53683, 51502, 51508, 51601, 34546, 41617, 60473, 37623, 51765, 51803, 51835, 52944, 52041, 54259, 52180, 52218, 75886, 68815, 52316, 75914, 52344, 52386, 57154, 52440, 71549, 10267, 52693, 17495, 52850, 76496, 52926, 52961, 53021, 53102, 28284, 54211, 49432, 58860, 77030, 34604, 53460, 39459, 53601, 32594, 53807, 53957, 6678, 56175, 54075, 54469, 71107, 47537, 54608, 54675, 27222, 60220, 42334, 63547, 54890, 55030, 55040, 3192, 55046, 55070, 31539, 55109, 55188, 55234, 72842, 44558, 56343, 77139, 70068, 15857, 62997, 55321, 55396, 55556, 60416, 55702, 55761, 33345, 14489, 59272, 56000, 74439, 62654, 56435, 56501, 50539, 57610, 64267, 56537, 56731, 2539, 56750, 75700, 9704, 56844, 47670, 57098, 57346, 55076, 5579, 59790, 3222, 57433, 19443, 61869, 15038, 57464, 64118, 57925, 62743, 13246, 53315, 58029, 58061, 59170, 58178, 50829, 62614, 58254, 37125, 58338, 58362, 41910, 58409, 58437, 58513, 30563, 58847, 89, 59014, 65668, 59068, 59077, 23794, 52078, 59149, 59211, 26265, 59263, 45214, 59356, 59808, 59872, 21882, 64308, 60030, 42005, 65575, 55383, 60097, 10642, 60139, 65684, 69613, 60185, 60235, 60370, 60392, 1624, 60549, 55963, 60677, 32415, 60699, 65135, 67803, 60732, 60762, 65534, 60820, 65556, 60842, 63060, 60907, 58643, 61000, 61141, 28244, 61242, 61375, 4988, 61556, 75559, 63774, 73556, 61771, 75929, 7576, 61787, 61835, 61891, 76106, 61964, 47868, 57296, 62010, 6412, 65337, 62084, 62225, 26902, 62257, 76425, 31642, 62283, 62378, 62494, 74310, 5957, 62525, 76770, 8417, 62628, 8805, 55945, 63016, 63245, 75041, 63256, 63284, 63497, 63500, 56504, 63575, 63613, 63744, 28426, 63781, 70917, 63846, 63890, 64095, 48705, 65204, 50060, 64202, 64256, 64338, 64386, 64402, 26816, 64528, 12714, 64568, 64587, 57652, 64723, 71951, 27168, 64880, 64944, 65032, 69759, 22619, 65045, 55667, 65095, 65144, 65309, 46563, 65419, 65674, 65690, 65738, 68173, 35175, 16319, 65816, 65883])"
11,emoa,simple map 4 dims,4,600,1,169,18914,14571,0.0,0.612,0,-1.0,-1.0,1232,"dict_keys([55765, 55762, 55740, 55737, 55731, 55725, 55711, 55708, 55674, 55668, 55649, 55638, 55632, 55618, 55606, 55603, 55552, 55498, 55491, 55484, 55478, 55459, 55447, 55425, 55419, 55327, 55321, 55315, 55269, 55266, 55263, 55257, 55251, 55241, 55183, 55177, 55171, 55161, 55155, 55149, 55136, 55126, 55113, 55100, 55078, 55075, 55039, 55024, 54895, 54892, 54886, 54859, 54853, 54823, 54817, 54795, 54699, 54635, 54588, 54570, 54564, 54558, 54547, 54480, 54477, 54474, 54468, 54465, 54447, 54379, 54360, 54227, 54207, 54197, 54171, 54157, 54154, 54095, 54028, 53990, 53987, 53953, 53950, 53936, 53921, 35417, 35394, 28740, 35242, 34800, 20383, 34656, 34580, 34304, 53086, 34003, 33976, 33773, 33340, 33275, 42147, 33249, 33187, 33145, 15401, 46453, 33121, 36448, 32978, 32895, 34826, 54241, 7101, 32662, 32441, 32423, 51276, 34219, 18693, 46557, 44200, 49745, 32055, 49799, 17635, 34614, 10216, 7998, 31909, 31702, 31676, 4637, 49420, 51638, 31658, 16132, 26113, 31288, 17980, 31197, 32306, 55042, 45614, 51159, 31041, 17733, 5336, 27516, 30924, 30891, 30861, 51932, 30847, 54183, 30613, 30510, 29401, 41600, 30049, 28940, 30023, 33350, 33004, 29758, 29656, 3040, 29457, 46092, 47201, 29326, 39307, 47070, 32393, 52355, 29010, 44536, 32175, 28929, 54693, 28766, 33586, 26515, 28555, 23010, 11920, 38536, 51844, 28478, 28464, 21810, 28126, 27845, 27527, 911, 27331, 52838, 43369, 45587, 26439, 38612, 33323, 52176, 26290, 10685, 54031, 28104, 25435, 14182, 49670, 25380, 53105, 38584, 27604, 25247, 55768, 25127, 24913, 18259, 52638, 55481, 24840, 24501, 5648, 24455, 25564, 37763, 24240, 52126, 23887, 23801, 1621, 43763, 46568, 23549, 4696, 23468, 22359, 31231, 23374, 23174, 28719, 46463, 26256, 45109, 29391, 48406, 33951, 37278, 22590, 3737, 51424, 22372, 42334, 51206, 52315, 31015, 35451, 36560, 22090, 21968, 51911, 21765, 23986, 5130, 9566, 37291, 33945, 21610, 41572, 21105, 4470, 52157, 20973, 50916, 4319, 20601, 20559, 24170, 20318, 39171, 29708, 20280, 19171, 20237, 40199, 31507, 20119, 27091, 55413, 20058, 43046, 26547, 22760, 39395, 43831, 20055, 19832, 979, 26186, 19694, 19688, 49631, 21768, 19411, 3885, 1352, 8282, 8089, 5233, 23559, 1378, 28402, 2895, 27506, 29863, 44141, 46498, 4436, 47687, 20739, 22957, 7214, 42563, 44920, 19067, 7165, 16037, 49352, 7047, 51311, 18313, 24583, 53417, 33139, 5494, 49854, 5255, 6113, 44162, 27663, 25445, 21171, 4536, 50275, 7443, 35521, 40389, 14416, 33062, 44152, 10719, 36226, 36362, 19863, 44261, 6338, 49589, 941, 47519, 13168, 46438, 31067, 7263, 8152, 10509, 4395, 38209, 5211, 47353, 16869, 42376, 9539, 43918, 44456, 16172, 49442, 37497, 4499, 21024, 3712, 35145, 50671, 12964, 51779, 1319, 54835, 12409, 54829, 50115, 548, 13856, 27018, 24313, 1050, 3853, 32106, 25035, 46106, 15838, 34141, 15285, 5857, 53544, 26132, 3862, 23160, 34386, 50885, 2264, 785, 244, 12443, 29527, 14379, 16597, 1688, 52702, 53811, 34383, 13704, 10377, 29205, 25928, 44784, 825, 284, 13150, 1365, 50161, 34170, 3529, 34286, 39553, 44267, 20146, 41359, 3647, 9192, 47176, 42462, 13413, 43356, 34156, 53766, 2344, 52249, 35333, 5037, 26336, 25254, 10837, 38562, 52954, 4833, 50302, 52520, 42485, 48030, 51196, 53414, 28800, 7005, 2291, 19266, 53879, 17917, 713, 763, 7417, 24982, 1412, 31281, 10210, 51243, 6395, 24528, 958, 32447, 8102, 31048, 21851, 17523, 26809, 38594, 20430, 46357, 28223, 47076, 4419, 43234, 55572, 53215, 736, 11633, 22369, 3975, 3721, 44754, 44984, 19057, 28485, 24049, 38466, 47616, 42902, 6304, 894, 46363, 48581, 14772, 32374, 28034, 4578, 514, 15345, 46397, 49141, 21091, 44380, 27325, 53252, 20009, 21746, 533, 1642, 28692, 2413, 29626, 9609, 52860, 1663, 2972, 42896, 1717, 37897, 44968, 50513, 25373, 18881, 52151, 52110, 9684, 46230, 1761, 7979, 2582, 11834, 29620, 1738, 18237, 31533, 54366, 155, 17899, 51169, 16926, 6573, 38734, 1397, 20848, 11420, 31382, 54257, 42472, 55621, 29694, 480, 16671, 5164, 12235, 48799, 32300, 25510, 9011, 46578, 48935, 47473, 28160, 14987, 40494, 12702, 3274, 50961, 3836, 50976, 34477, 32968, 11755, 8135, 17873, 16764, 8676, 261, 802, 22423, 10638, 50707, 8917, 34354, 13283, 20829, 8927, 8997, 18703, 4561, 19425, 54973, 17261, 5224, 48475, 9173, 29447, 19168, 53547, 34116, 27045, 12650, 834, 55453, 31883, 50739, 10572, 35524, 33167, 16234, 11798, 42433, 49504, 10351, 22136, 50970, 11316, 55734, 22736, 10951, 10758, 34328, 13115, 39731, 26521, 43156, 11434, 53576, 8308, 20093, 45600, 11437, 53579, 11536, 31635, 17218, 48270, 54101, 11675, 54373, 44945, 54927, 38428, 11618, 25760, 52883, 5743, 52321, 26509, 38708, 18098, 46932, 12688, 39304, 19614, 52612, 6251, 27464, 22750, 32178, 24063, 31802, 40674, 29530, 46029, 13031, 47410, 13726, 14835, 12867, 17581, 49189, 39761, 33891, 15038, 23612, 13874, 38272, 54213, 9430, 14144, 26413, 47626, 32465, 53678, 6538, 14977, 22048, 23694, 5339, 44326, 4257, 55146, 15077, 22785, 15211, 9356, 27903, 24657, 15460, 36531, 22899, 15828, 21377, 14344, 15967, 30288, 2004, 16146, 28662, 16251, 16600, 23639, 48037, 22557, 16606, 25420, 44273, 16916, 30888, 14389, 34318, 17819, 32052, 17910, 3868, 18010, 28726, 41631, 22775, 44374, 18447, 41736, 35461, 44958, 33173, 35530, 35576, 19177, 35676, 17373, 7945, 45657, 14474, 35687, 54429, 42644, 43247, 36176, 36408, 36430, 36541, 50958, 36610, 6048, 36689, 36748, 36803, 36830, 36844, 53525, 36970, 47921, 50278, 36988, 37031, 37053, 41489, 37076, 15307, 45948, 40505, 20954, 51595, 37184, 37340, 37354, 39614, 11555, 37482, 37733, 38203, 38243, 38305, 35990, 38347, 38388, 38821, 50668, 38883, 38894, 39061, 39144, 18021, 51019, 39234, 39362, 39453, 39466, 25346, 39488, 38654, 52796, 39501, 37178, 39535, 39684, 39788, 39835, 39908, 39918, 28686, 49899, 39964, 35272, 39986, 29171, 43313, 25886, 4673, 40028, 45573, 40046, 49579, 40151, 35467, 40181, 44910, 40196, 42414, 49068, 40229, 33289, 35646, 40360, 42578, 40383, 49255, 40407, 40460, 40568, 40635, 40708, 50689, 40730, 48493, 41170, 41263, 41586, 37564, 49349, 41665, 27550, 41692, 39365, 41722, 25276, 41775, 41909, 41943, 41954, 51935, 44258, 37396, 42110, 49873, 35083, 42154, 42328, 43437, 455, 52309, 44707, 42350, 4670, 42382, 54177, 47106, 42392, 42420, 42436, 42499, 52480, 42509, 2482, 42551, 42557, 47449, 52163, 42735, 2676, 42745, 42756, 49410, 42806, 47242, 54741, 42956, 776, 43202, 43281, 47717, 29165, 43307, 54814, 50100, 47743, 25004, 53288, 43359, 8060, 43415, 43496, 43499, 2043, 46826, 52966, 43538, 10543, 43541, 43695, 43722, 43861, 52733, 43868, 43974, 44064, 25069, 46282, 44264, 44296, 11359, 44357, 53229, 6656, 44368, 44391, 49111, 42040, 44397, 44494, 51148, 32153, 20368, 53366, 44579, 45688, 54073, 44645, 54107, 44679, 25406, 51333, 42344, 44701, 44848, 44978, 44991, 45009, 45023, 932, 52786, 47496, 12141, 45139, 45150, 45156, 2865, 45291, 45325, 45436, 45478, 54913, 45485, 26687, 45543, 45556, 45632, 48973, 55324, 45896, 22353, 45923, 45945, 12953, 48308, 45951, 39572, 53714, 43786, 46143, 4687, 49470, 46170, 46220, 41523, 46237, 27433, 43932, 46289, 41297, 50725, 46327, 3998, 46424, 46669, 46252, 53323, 46752, 46758, 28733, 52303, 16219, 46860, 16248, 46889, 46918, 47208, 47269, 14301, 47299, 30921, 47420, 47433, 37727, 51869, 299, 47439, 47467, 47522, 54716, 505, 47645, 47754, 55186, 41044, 48115, 50333, 11373, 51442, 48125, 48159, 48194, 49303, 48197, 31708, 48207, 46820, 51534, 48218, 42117, 51545, 48264, 48433, 34369, 15513, 22584, 48511, 51838, 53320, 48606, 48612, 50830, 48766, 48868, 40410, 52195, 48890, 48983, 49034, 49179, 49258, 51476, 49300, 11310, 53736, 35307, 49449, 49514, 44806, 42449, 49520, 2561, 49701, 16721, 49719, 49828, 49989, 49995, 50014, 54755, 52398, 50041, 52259, 54769, 50055, 21632, 52273, 50061, 50291, 52509, 50319, 17332, 7904, 50330, 50355, 7939, 17367, 50365, 50423, 45731, 12733, 36303, 50445, 33965, 50464, 50646, 17715, 50713, 45889, 52960, 50812, 51921, 50891, 146, 4860, 52000, 50964, 53389, 36890, 51032, 52141, 51095, 51182, 36901, 53400, 34730, 51229, 51266, 51339, 51366, 49020, 51377, 51713, 49452, 51809, 51823, 51866, 51941, 53050, 54376, 52019, 52041, 52047, 52077, 52116, 30969, 49825, 52182, 21571, 52212, 52222, 52235, 28867, 52437, 52483, 21898, 52539, 52562, 52589, 26734, 47947, 52661, 55053, 52696, 29147, 45646, 52717, 52727, 52763, 52806, 50471, 52828, 52910, 52933, 8161, 52944, 50619, 52976, 52982, 52988, 15351, 53063, 50719, 53076, 34233, 53089, 50742, 53099, 53119, 53180, 55558, 53201, 55612, 53255, 53270, 6174, 53314, 53471, 32352, 53565, 53585, 53631, 53662, 53672, 53684, 53821])"
