test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
26,boa,simple map 8 dims,8,0.0,48.583,3031,600,1,81,14208,10635,0,-1.0,-1.0
26,emoa,simple map 8 dims,8,0.0,3.617,3031,600,1,81,14208,10635,0,-1.0,-1.0
27,boa,simple map 8 dims,8,0.0,16.311,1883,600,1,81,10086,7689,0,-1.0,-1.0
27,emoa,simple map 8 dims,8,0.0,1.731,1883,600,1,81,10086,7689,0,-1.0,-1.0
28,boa,simple map 8 dims,8,0.0,15.118,1677,600,1,81,10085,7199,0,-1.0,-1.0
28,emoa,simple map 8 dims,8,0.0,1.476,1677,600,1,81,10085,7199,0,-1.0,-1.0
29,boa,simple map 8 dims,8,0.007,10.382,1311,600,1,81,6759,5049,0,-1.0,-1.0
29,emoa,simple map 8 dims,8,0.015,0.897,1311,600,1,81,6759,5049,0,-1.0,-1.0
30,boa,simple map 8 dims,8,0.015,10.518,1339,600,1,81,7193,5411,0,-1.0,-1.0
30,emoa,simple map 8 dims,8,0.0,0.864,1339,600,1,81,7193,5411,0,-1.0,-1.0
31,boa,simple map 8 dims,8,0.0,51.502,3144,600,1,81,14716,10931,0,-1.0,-1.0
31,emoa,simple map 8 dims,8,0.0,5.814,3144,600,1,81,14716,10931,0,-1.0,-1.0
32,boa,simple map 8 dims,8,0.0,14.454,1690,600,1,81,8876,6547,0,-1.0,-1.0
32,emoa,simple map 8 dims,8,0.0,1.289,1690,600,1,81,8876,6547,0,-1.0,-1.0
33,boa,simple map 8 dims,8,0.0,5.404,1107,600,1,81,6451,4805,0,-1.0,-1.0
33,emoa,simple map 8 dims,8,0.0,0.605,1107,600,1,81,6451,4805,0,-1.0,-1.0
34,boa,simple map 8 dims,8,0.001,0.818,394,600,1,81,2665,1964,0,-1.0,-1.0
34,emoa,simple map 8 dims,8,0.0,0.126,394,600,1,81,2665,1964,0,-1.0,-1.0
35,boa,simple map 8 dims,8,0.0,16.35,2007,600,1,81,10229,7486,0,-1.0,-1.0
35,emoa,simple map 8 dims,8,0.013,1.998,2007,600,1,81,10229,7486,0,-1.0,-1.0
36,boa,simple map 8 dims,8,0.0,5.265,1103,600,1,81,5387,3994,0,-1.0,-1.0
36,emoa,simple map 8 dims,8,0.01,0.631,1103,600,1,81,5387,3994,0,-1.0,-1.0
37,boa,simple map 8 dims,8,0.0,71.182,4176,600,1,81,18827,14167,0,-1.0,-1.0
37,emoa,simple map 8 dims,8,0.014,10.236,4176,600,1,81,18827,14167,0,-1.0,-1.0
38,boa,simple map 8 dims,8,0.0,13.306,1738,600,1,81,9340,6884,0,-1.0,-1.0
38,emoa,simple map 8 dims,8,0.0,1.233,1738,600,1,81,9340,6884,0,-1.0,-1.0
39,boa,simple map 8 dims,8,0.002,23.905,2038,600,1,81,12955,10534,0,-1.0,-1.0
39,emoa,simple map 8 dims,8,0.0,2.41,2038,600,1,81,12955,10534,0,-1.0,-1.0
40,boa,simple map 8 dims,8,0.0,8.951,1230,600,1,81,7560,5814,0,-1.0,-1.0
40,emoa,simple map 8 dims,8,0.004,1.039,1230,600,1,81,7560,5814,0,-1.0,-1.0
41,boa,simple map 8 dims,8,0.0,25.571,1975,600,1,81,11285,9002,0,-1.0,-1.0
41,emoa,simple map 8 dims,8,0.0,2.449,1975,600,1,81,11285,9002,0,-1.0,-1.0
42,boa,simple map 8 dims,8,0.0,26.729,2277,600,1,81,12156,9121,0,-1.0,-1.0
42,emoa,simple map 8 dims,8,0.016,2.163,2277,600,1,81,12156,9121,0,-1.0,-1.0
43,boa,simple map 8 dims,8,0.015,6.589,1226,600,1,81,6733,4841,0,-1.0,-1.0
43,emoa,simple map 8 dims,8,0.0,0.76,1226,600,1,81,6733,4841,0,-1.0,-1.0
44,boa,simple map 8 dims,8,0.0,19.803,2021,600,1,81,9470,6874,0,-1.0,-1.0
44,emoa,simple map 8 dims,8,0.013,1.764,2021,600,1,81,9470,6874,0,-1.0,-1.0
45,boa,simple map 8 dims,8,0.0,16.831,1676,600,1,81,8555,6492,0,-1.0,-1.0
45,emoa,simple map 8 dims,8,0.0,1.544,1676,600,1,81,8555,6492,0,-1.0,-1.0
46,boa,simple map 8 dims,8,0.0,18.97,1782,600,1,81,11597,9444,0,-1.0,-1.0
46,emoa,simple map 8 dims,8,0.0,2.282,1782,600,1,81,11597,9444,0,-1.0,-1.0
47,boa,simple map 8 dims,8,0.015,35.828,2706,600,1,81,14863,11304,0,-1.0,-1.0
47,emoa,simple map 8 dims,8,0.0,3.26,2706,600,1,81,14863,11304,0,-1.0,-1.0
48,boa,simple map 8 dims,8,0.003,34.984,2335,600,1,81,12521,9596,0,-1.0,-1.0
48,emoa,simple map 8 dims,8,0.0,3.147,2335,600,1,81,12521,9596,0,-1.0,-1.0
49,boa,simple map 8 dims,8,0.003,10.152,1196,600,1,81,8094,6246,0,-1.0,-1.0
49,emoa,simple map 8 dims,8,0.0,1.005,1196,600,1,81,8094,6246,0,-1.0,-1.0
50,boa,simple map 8 dims,8,0.0,35.62,2879,600,1,81,13078,9726,0,-1.0,-1.0
50,emoa,simple map 8 dims,8,0.0,2.693,2879,600,1,81,13078,9726,0,-1.0,-1.0
