test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
1,boa,simple map 8 dims,8,0.0,25.38,2370,600,1,81,11306,8539,0,-1.0,-1.0
1,emoa,simple map 8 dims,8,0.015,3.386,2370,600,1,81,11306,8539,0,-1.0,-1.0
2,boa,simple map 8 dims,8,0.0,5.361,1000,600,1,81,4608,3349,0,-1.0,-1.0
2,emoa,simple map 8 dims,8,0.0,0.495,1000,600,1,81,4608,3349,0,-1.0,-1.0
3,boa,simple map 8 dims,8,0.0,1.88,572,600,1,81,3361,2561,0,-1.0,-1.0
3,emoa,simple map 8 dims,8,0.0,0.243,572,600,1,81,3361,2561,0,-1.0,-1.0
4,boa,simple map 8 dims,8,0.0,0.92,363,600,1,81,2534,1956,0,-1.0,-1.0
4,emoa,simple map 8 dims,8,0.0,0.109,363,600,1,81,2534,1956,0,-1.0,-1.0
5,boa,simple map 8 dims,8,0.0,1.761,454,600,1,81,3184,2572,0,-1.0,-1.0
5,emoa,simple map 8 dims,8,0.0,0.27,454,600,1,81,3184,2572,0,-1.0,-1.0
6,boa,simple map 8 dims,8,0.002,4.263,900,600,1,81,3991,2909,0,-1.0,-1.0
6,emoa,simple map 8 dims,8,0.0,0.481,900,600,1,81,3991,2909,0,-1.0,-1.0
7,boa,simple map 8 dims,8,0.0,3.505,807,600,1,81,4192,3162,0,-1.0,-1.0
7,emoa,simple map 8 dims,8,0.0,0.46,807,600,1,81,4192,3162,0,-1.0,-1.0
8,boa,simple map 8 dims,8,0.0,9.445,1376,600,1,81,6514,4804,0,-1.0,-1.0
8,emoa,simple map 8 dims,8,0.0,0.867,1376,600,1,81,6514,4804,0,-1.0,-1.0
9,boa,simple map 8 dims,8,0.0,1.277,432,600,1,81,2697,2026,0,-1.0,-1.0
9,emoa,simple map 8 dims,8,0.0,0.133,432,600,1,81,2697,2026,0,-1.0,-1.0
10,boa,simple map 8 dims,8,0.0,2.201,591,600,1,81,3636,2763,0,-1.0,-1.0
10,emoa,simple map 8 dims,8,0.013,0.301,591,600,1,81,3636,2763,0,-1.0,-1.0
11,boa,simple map 8 dims,8,0.0,10.678,1486,600,1,81,7454,5471,0,-1.0,-1.0
11,emoa,simple map 8 dims,8,0.002,1.194,1486,600,1,81,7454,5471,0,-1.0,-1.0
12,boa,simple map 8 dims,8,0.0,5.632,991,600,1,81,5424,4172,0,-1.0,-1.0
12,emoa,simple map 8 dims,8,0.0,0.551,991,600,1,81,5424,4172,0,-1.0,-1.0
13,boa,simple map 8 dims,8,0.0,13.09,1595,600,1,81,7839,5869,0,-1.0,-1.0
13,emoa,simple map 8 dims,8,0.016,1.214,1595,600,1,81,7839,5869,0,-1.0,-1.0
14,boa,simple map 8 dims,8,0.017,12.96,1635,600,1,81,8741,6499,0,-1.0,-1.0
14,emoa,simple map 8 dims,8,0.0,1.228,1635,600,1,81,8741,6499,0,-1.0,-1.0
15,boa,simple map 8 dims,8,0.0,0.278,149,600,1,81,1106,901,0,-1.0,-1.0
15,emoa,simple map 8 dims,8,0.0,0.063,149,600,1,81,1106,901,0,-1.0,-1.0
16,boa,simple map 8 dims,8,0.0,6.239,1164,600,1,81,5522,3946,0,-1.0,-1.0
16,emoa,simple map 8 dims,8,0.0,0.712,1164,600,1,81,5522,3946,0,-1.0,-1.0
17,boa,simple map 8 dims,8,0.0,2.949,800,600,1,81,3983,2834,0,-1.0,-1.0
17,emoa,simple map 8 dims,8,0.0,0.431,800,600,1,81,3983,2834,0,-1.0,-1.0
18,boa,simple map 8 dims,8,0.015,2.714,674,600,1,81,3872,2918,0,-1.0,-1.0
18,emoa,simple map 8 dims,8,0.0,0.299,674,600,1,81,3872,2918,0,-1.0,-1.0
19,boa,simple map 8 dims,8,0.0,4.73,925,600,1,81,4685,3462,0,-1.0,-1.0
19,emoa,simple map 8 dims,8,0.0,0.588,925,600,1,81,4685,3462,0,-1.0,-1.0
20,boa,simple map 8 dims,8,0.0,7.095,1315,600,1,81,6785,4954,0,-1.0,-1.0
20,emoa,simple map 8 dims,8,0.0,0.892,1315,600,1,81,6785,4954,0,-1.0,-1.0
21,boa,simple map 8 dims,8,0.0,0.723,275,600,1,81,1931,1579,0,-1.0,-1.0
21,emoa,simple map 8 dims,8,0.007,0.11,275,600,1,81,1931,1579,0,-1.0,-1.0
22,boa,simple map 8 dims,8,0.0,2.252,595,600,1,81,3693,2795,0,-1.0,-1.0
22,emoa,simple map 8 dims,8,0.0,0.269,595,600,1,81,3693,2795,0,-1.0,-1.0
23,boa,simple map 8 dims,8,0.0,5.104,1002,600,1,81,5886,4521,0,-1.0,-1.0
23,emoa,simple map 8 dims,8,0.0,0.583,1002,600,1,81,5886,4521,0,-1.0,-1.0
24,boa,simple map 8 dims,8,0.0,2.791,509,600,1,81,3872,3133,0,-1.0,-1.0
24,emoa,simple map 8 dims,8,0.017,0.276,509,600,1,81,3872,3133,0,-1.0,-1.0
25,boa,simple map 8 dims,8,0.0,0.901,311,600,1,81,1958,1549,0,-1.0,-1.0
25,emoa,simple map 8 dims,8,0.0,0.111,311,600,1,81,1958,1549,0,-1.0,-1.0
26,boa,simple map 8 dims,8,0.0,5.015,882,600,1,81,6248,4760,0,-1.0,-1.0
26,emoa,simple map 8 dims,8,0.002,0.671,882,600,1,81,6248,4760,0,-1.0,-1.0
27,boa,simple map 8 dims,8,0.0,13.021,1518,600,1,81,8327,6345,0,-1.0,-1.0
