test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
1,boa,simple map 8 dims,8,0.004,151.614,5699,600,1,81,26829,19827,0,-1.0,-1.0
1,emoa,simple map 8 dims,8,0.0,12.007,5699,600,1,81,26829,19827,0,-1.0,-1.0
2,boa,simple map 8 dims,8,0.015,38.024,2613,600,1,81,15318,11832,0,-1.0,-1.0
2,emoa,simple map 8 dims,8,0.0,3.446,2613,600,1,81,15318,11832,0,-1.0,-1.0
3,boa,simple map 8 dims,8,0.0,8.741,1250,600,1,81,7333,5703,0,-1.0,-1.0
3,emoa,simple map 8 dims,8,0.0,1.007,1250,600,1,81,7333,5703,0,-1.0,-1.0
4,boa,simple map 8 dims,8,0.017,54.979,3118,600,1,81,17325,13356,0,-1.0,-1.0
4,emoa,simple map 8 dims,8,0.0,5.585,3118,600,1,81,17325,13356,0,-1.0,-1.0
5,boa,simple map 8 dims,8,0.002,108.909,3716,600,1,81,20822,16373,0,-1.0,-1.0
5,emoa,simple map 8 dims,8,0.0,8.744,3716,600,1,81,20822,16373,0,-1.0,-1.0
6,boa,simple map 8 dims,8,0.0,38.167,2705,600,1,81,15272,11854,0,-1.0,-1.0
6,emoa,simple map 8 dims,8,0.0,3.257,2705,600,1,81,15272,11854,0,-1.0,-1.0
7,boa,simple map 8 dims,8,0.009,85.231,4069,600,1,81,19567,14904,0,-1.0,-1.0
7,emoa,simple map 8 dims,8,0.0,7.709,4069,600,1,81,19567,14904,0,-1.0,-1.0
8,boa,simple map 8 dims,8,0.0,49.9,2889,600,1,81,15846,12236,0,-1.0,-1.0
8,emoa,simple map 8 dims,8,0.002,4.691,2889,600,1,81,15846,12236,0,-1.0,-1.0
9,boa,simple map 8 dims,8,0.0,118.622,5932,600,1,81,28327,20541,0,-1.0,-1.0
9,emoa,simple map 8 dims,8,0.015,10.028,5932,600,1,81,28327,20541,0,-1.0,-1.0
10,boa,simple map 8 dims,8,0.0,29.564,2473,600,1,81,14206,10530,0,-1.0,-1.0
10,emoa,simple map 8 dims,8,0.0,2.833,2473,600,1,81,14206,10530,0,-1.0,-1.0
11,boa,simple map 8 dims,8,0.0,81.359,4295,600,1,81,21039,15714,0,-1.0,-1.0
11,emoa,simple map 8 dims,8,0.0,6.501,4295,600,1,81,21039,15714,0,-1.0,-1.0
12,boa,simple map 8 dims,8,0.0,124.982,5260,600,1,81,24210,18006,0,-1.0,-1.0
12,emoa,simple map 8 dims,8,0.0,10.016,5260,600,1,81,24210,18006,0,-1.0,-1.0
13,boa,simple map 8 dims,8,0.0,22.432,2215,600,1,81,12399,9534,0,-1.0,-1.0
13,emoa,simple map 8 dims,8,0.0,1.887,2215,600,1,81,12399,9534,0,-1.0,-1.0
14,boa,simple map 8 dims,8,0.004,116.078,4498,600,1,81,21700,16270,0,-1.0,-1.0
14,emoa,simple map 8 dims,8,0.0,8.176,4498,600,1,81,21700,16270,0,-1.0,-1.0
15,boa,simple map 8 dims,8,0.0,136.048,5354,600,1,81,26311,19549,0,-1.0,-1.0
15,emoa,simple map 8 dims,8,0.007,13.422,5354,600,1,81,26311,19549,0,-1.0,-1.0
16,boa,simple map 8 dims,8,0.0,32.813,2837,600,1,81,14859,10701,0,-1.0,-1.0
16,emoa,simple map 8 dims,8,0.0,2.926,2837,600,1,81,14859,10701,0,-1.0,-1.0
17,boa,simple map 8 dims,8,0.003,32.699,2520,600,1,81,12776,9783,0,-1.0,-1.0
17,emoa,simple map 8 dims,8,0.0,3.476,2520,600,1,81,12776,9783,0,-1.0,-1.0
18,boa,simple map 8 dims,8,0.0,19.16,2010,600,1,81,12630,9251,0,-1.0,-1.0
18,emoa,simple map 8 dims,8,0.015,1.965,2010,600,1,81,12630,9251,0,-1.0,-1.0
19,boa,simple map 8 dims,8,0.0,69.421,4242,600,1,81,22337,16561,0,-1.0,-1.0
19,emoa,simple map 8 dims,8,0.0,6.789,4242,600,1,81,22337,16561,0,-1.0,-1.0
20,boa,simple map 8 dims,8,0.002,51.811,3580,600,1,81,19255,14252,0,-1.0,-1.0
20,emoa,simple map 8 dims,8,0.001,5.142,3580,600,1,81,19255,14252,0,-1.0,-1.0
21,boa,simple map 8 dims,8,0.002,116.544,4915,600,1,81,25622,19697,0,-1.0,-1.0
21,emoa,simple map 8 dims,8,0.002,11.969,4915,600,1,81,25622,19697,0,-1.0,-1.0
22,boa,simple map 8 dims,8,0.0,193.9,5978,600,1,81,28619,21211,0,-1.0,-1.0
22,emoa,simple map 8 dims,8,0.0,12.7,5978,600,1,81,28619,21211,0,-1.0,-1.0
23,boa,simple map 8 dims,8,0.0,27.667,2470,600,1,81,12345,9149,0,-1.0,-1.0
23,emoa,simple map 8 dims,8,0.005,2.533,2470,600,1,81,12345,9149,0,-1.0,-1.0
24,boa,simple map 8 dims,8,0.0,99.676,4469,600,1,81,20146,15004,0,-1.0,-1.0
24,emoa,simple map 8 dims,8,0.0,8.372,4469,600,1,81,20146,15004,0,-1.0,-1.0
25,boa,simple map 8 dims,8,0.0,47.271,3151,600,1,81,17040,12818,0,-1.0,-1.0
25,emoa,simple map 8 dims,8,0.0,3.638,3151,600,1,81,17040,12818,0,-1.0,-1.0
26,boa,simple map 8 dims,8,0.002,154.526,5243,600,1,81,25145,18890,0,-1.0,-1.0
26,emoa,simple map 8 dims,8,0.015,12.783,5243,600,1,81,25145,18890,0,-1.0,-1.0
27,boa,simple map 8 dims,8,0.0,46.291,3139,600,1,81,15380,11693,0,-1.0,-1.0
27,emoa,simple map 8 dims,8,0.0,3.887,3139,600,1,81,15380,11693,0,-1.0,-1.0
