test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
42,boa,simple map 6 dims,6,0.0,1.438,534,600,1,100,5438,4186,0,-1.0,-1.0
42,emoa,simple map 6 dims,6,0.0,0.277,534,600,1,100,5438,4186,0,-1.0,-1.0
43,boa,simple map 6 dims,6,0.016,33.198,2842,600,1,100,15754,11730,0,-1.0,-1.0
43,emoa,simple map 6 dims,6,0.0,3.57,2842,600,1,100,15754,11730,0,-1.0,-1.0
44,boa,simple map 6 dims,6,0.0,48.23,3744,600,1,100,26144,20100,0,-1.0,-1.0
44,emoa,simple map 6 dims,6,0.0,4.75,3744,600,1,100,26144,20100,0,-1.0,-1.0
45,boa,simple map 6 dims,6,0.016,5.621,1054,600,1,100,7465,5827,0,-1.0,-1.0
45,emoa,simple map 6 dims,6,0.0,0.709,1054,600,1,100,7465,5827,0,-1.0,-1.0
46,boa,simple map 6 dims,6,0.0,4.544,957,600,1,100,6222,4859,0,-1.0,-1.0
46,emoa,simple map 6 dims,6,0.0,0.584,957,600,1,100,6222,4859,0,-1.0,-1.0
47,boa,simple map 6 dims,6,0.0,10.571,1575,600,1,100,10586,8291,0,-1.0,-1.0
47,emoa,simple map 6 dims,6,0.0,1.091,1575,600,1,100,10586,8291,0,-1.0,-1.0
48,boa,simple map 6 dims,6,0.0,24.217,2178,600,1,100,16300,12830,0,-1.0,-1.0
48,emoa,simple map 6 dims,6,0.0,2.37,2178,600,1,100,16300,12830,0,-1.0,-1.0
49,boa,simple map 6 dims,6,0.0,16.515,2174,600,1,100,13680,10278,0,-1.0,-1.0
49,emoa,simple map 6 dims,6,0.0,2.007,2174,600,1,100,13680,10278,0,-1.0,-1.0
50,boa,simple map 6 dims,6,0.0,24.844,3120,600,1,100,17344,12995,0,-1.0,-1.0
50,emoa,simple map 6 dims,6,0.0,2.4,3120,600,1,100,17344,12995,0,-1.0,-1.0
