test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
22,emoa,simple map 6 dims,6,0.0,3.851,3369,600,1,100,24045,18513,0,-1.0,-1.0
23,boa,simple map 6 dims,6,0.0,48.047,3837,600,1,100,25651,19689,0,-1.0,-1.0
23,emoa,simple map 6 dims,6,0.0,4.561,3837,600,1,100,25651,19689,0,-1.0,-1.0
24,boa,simple map 6 dims,6,0.004,11.914,1778,600,1,100,14787,10804,0,-1.0,-1.0
24,emoa,simple map 6 dims,6,0.0,2.006,1778,600,1,100,14787,10804,0,-1.0,-1.0
25,boa,simple map 6 dims,6,0.0,11.549,1823,600,1,100,13540,10538,0,-1.0,-1.0
25,emoa,simple map 6 dims,6,0.0,1.439,1823,600,1,100,13540,10538,0,-1.0,-1.0
26,boa,simple map 6 dims,6,0.0,6.482,1543,600,1,100,11110,7862,0,-1.0,-1.0
26,emoa,simple map 6 dims,6,0.0,0.914,1543,600,1,100,11110,7862,0,-1.0,-1.0
27,boa,simple map 6 dims,6,0.0,99.778,5005,600,1,100,32510,25032,0,-1.0,-1.0
27,emoa,simple map 6 dims,6,0.0,10.376,5005,600,1,100,32510,25032,0,-1.0,-1.0
28,boa,simple map 6 dims,6,0.002,23.009,2470,600,1,100,19446,14957,0,-1.0,-1.0
28,emoa,simple map 6 dims,6,0.0,2.509,2470,600,1,100,19446,14957,0,-1.0,-1.0
29,boa,simple map 6 dims,6,0.015,43.297,3088,600,1,100,22051,17797,0,-1.0,-1.0
29,emoa,simple map 6 dims,6,0.0,5.209,3088,600,1,100,22051,17797,0,-1.0,-1.0
30,boa,simple map 6 dims,6,0.0,8.339,1235,600,1,100,10378,8078,0,-1.0,-1.0
30,emoa,simple map 6 dims,6,0.003,0.978,1235,600,1,100,10378,8078,0,-1.0,-1.0
31,boa,simple map 6 dims,6,0.0,4.234,1059,600,1,100,13341,10016,0,-1.0,-1.0
31,emoa,simple map 6 dims,6,0.0,0.674,1059,600,1,100,13341,10016,0,-1.0,-1.0
32,boa,simple map 6 dims,6,0.0,58.083,4072,600,1,100,23224,17374,0,-1.0,-1.0
32,emoa,simple map 6 dims,6,0.0,5.364,4072,600,1,100,23224,17374,0,-1.0,-1.0
33,boa,simple map 6 dims,6,0.0,45.456,3076,600,1,100,21290,16653,0,-1.0,-1.0
33,emoa,simple map 6 dims,6,0.003,5.835,3076,600,1,100,21290,16653,0,-1.0,-1.0
34,boa,simple map 6 dims,6,0.0,16.595,1857,600,1,100,15124,11898,0,-1.0,-1.0
34,emoa,simple map 6 dims,6,0.0,1.937,1857,600,1,100,15124,11898,0,-1.0,-1.0
35,boa,simple map 6 dims,6,0.0,38.631,3153,600,1,100,19259,14737,0,-1.0,-1.0
35,emoa,simple map 6 dims,6,0.0,3.766,3153,600,1,100,19259,14737,0,-1.0,-1.0
36,boa,simple map 6 dims,6,0.0,31.232,2901,600,1,100,21220,16821,0,-1.0,-1.0
36,emoa,simple map 6 dims,6,0.0,3.149,2901,600,1,100,21220,16821,0,-1.0,-1.0
37,boa,simple map 6 dims,6,0.0,70.279,4042,600,1,100,23711,18562,0,-1.0,-1.0
37,emoa,simple map 6 dims,6,0.002,5.177,4042,600,1,100,23711,18562,0,-1.0,-1.0
38,boa,simple map 6 dims,6,0.0,4.69,859,600,1,100,7405,6020,0,-1.0,-1.0
38,emoa,simple map 6 dims,6,0.0,0.721,859,600,1,100,7405,6020,0,-1.0,-1.0
39,boa,simple map 6 dims,6,0.0,55.135,3607,600,1,100,25468,19746,0,-1.0,-1.0
39,emoa,simple map 6 dims,6,0.0,5.088,3607,600,1,100,25468,19746,0,-1.0,-1.0
40,boa,simple map 6 dims,6,0.0,7.467,1237,600,1,100,10052,7428,0,-1.0,-1.0
40,emoa,simple map 6 dims,6,0.0,0.82,1237,600,1,100,10052,7428,0,-1.0,-1.0
41,boa,simple map 6 dims,6,0.0,74.022,4830,600,1,100,32449,24388,0,-1.0,-1.0
41,emoa,simple map 6 dims,6,0.0,9.953,4830,600,1,100,32449,24388,0,-1.0,-1.0
42,boa,simple map 6 dims,6,0.0,48.921,3488,600,1,100,19813,15571,0,-1.0,-1.0
42,emoa,simple map 6 dims,6,0.0,4.236,3488,600,1,100,19813,15571,0,-1.0,-1.0
43,boa,simple map 6 dims,6,0.0,16.083,1957,600,1,100,15146,11405,0,-1.0,-1.0
43,emoa,simple map 6 dims,6,0.0,1.873,1957,600,1,100,15146,11405,0,-1.0,-1.0
44,boa,simple map 6 dims,6,0.0,49.202,3412,600,1,100,27209,21603,0,-1.0,-1.0
44,emoa,simple map 6 dims,6,0.0,5.936,3412,600,1,100,27209,21603,0,-1.0,-1.0
45,boa,simple map 6 dims,6,0.0,29.717,3343,600,1,100,22516,16727,0,-1.0,-1.0
45,emoa,simple map 6 dims,6,0.0,3.061,3343,600,1,100,22516,16727,0,-1.0,-1.0
46,boa,simple map 6 dims,6,0.002,22.473,2406,600,1,100,19342,14828,0,-1.0,-1.0
46,emoa,simple map 6 dims,6,0.006,2.396,2406,600,1,100,19342,14828,0,-1.0,-1.0
47,boa,simple map 6 dims,6,0.0,33.012,3144,600,1,100,22082,16794,0,-1.0,-1.0
47,emoa,simple map 6 dims,6,0.0,3.573,3144,600,1,100,22082,16794,0,-1.0,-1.0
48,boa,simple map 6 dims,6,0.0,54.69,3786,600,1,100,25768,19507,0,-1.0,-1.0
48,emoa,simple map 6 dims,6,0.0,4.759,3786,600,1,100,25768,19507,0,-1.0,-1.0
49,boa,simple map 6 dims,6,0.0,14.528,2184,600,1,100,15528,11903,0,-1.0,-1.0
49,emoa,simple map 6 dims,6,0.0,1.606,2184,600,1,100,15528,11903,0,-1.0,-1.0
50,boa,simple map 6 dims,6,0.0,29.949,2357,600,1,100,16906,13597,0,-1.0,-1.0
50,emoa,simple map 6 dims,6,0.0,3.069,2357,600,1,100,16906,13597,0,-1.0,-1.0
