test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
27,boa,simple map 7 dims,7,0.002,7.569,1187,600,1,81,8149,6220,0,-1.0,-1.0
27,emoa,simple map 7 dims,7,0.0,0.944,1187,600,1,81,8149,6220,0,-1.0,-1.0
28,boa,simple map 7 dims,7,0.0,2.674,616,600,1,81,4359,3510,0,-1.0,-1.0
28,emoa,simple map 7 dims,7,0.0,0.36,616,600,1,81,4359,3510,0,-1.0,-1.0
29,boa,simple map 7 dims,7,0.0,14.802,2082,600,1,81,10204,7524,0,-1.0,-1.0
29,emoa,simple map 7 dims,7,0.0,1.603,2082,600,1,81,10204,7524,0,-1.0,-1.0
30,boa,simple map 7 dims,7,0.0,7.977,1215,600,1,81,6366,4692,0,-1.0,-1.0
30,emoa,simple map 7 dims,7,0.0,0.803,1215,600,1,81,6366,4692,0,-1.0,-1.0
31,boa,simple map 7 dims,7,0.015,1.544,540,600,1,81,3306,2588,0,-1.0,-1.0
31,emoa,simple map 7 dims,7,0.015,0.268,540,600,1,81,3306,2588,0,-1.0,-1.0
32,boa,simple map 7 dims,7,0.0,16.619,1920,600,1,81,9569,7207,0,-1.0,-1.0
32,emoa,simple map 7 dims,7,0.001,1.425,1920,600,1,81,9569,7207,0,-1.0,-1.0
33,boa,simple map 7 dims,7,0.001,5.814,1035,600,1,81,6719,5158,0,-1.0,-1.0
33,emoa,simple map 7 dims,7,0.001,0.798,1035,600,1,81,6719,5158,0,-1.0,-1.0
34,boa,simple map 7 dims,7,0.001,3.526,1014,600,1,81,5626,4197,0,-1.0,-1.0
34,emoa,simple map 7 dims,7,0.0,0.44,1014,600,1,81,5626,4197,0,-1.0,-1.0
35,boa,simple map 7 dims,7,0.0,3.119,803,600,1,81,4449,3357,0,-1.0,-1.0
35,emoa,simple map 7 dims,7,0.0,0.423,803,600,1,81,4449,3357,0,-1.0,-1.0
36,boa,simple map 7 dims,7,0.003,4.491,771,600,1,81,5006,3954,0,-1.0,-1.0
36,emoa,simple map 7 dims,7,0.0,0.473,771,600,1,81,5006,3954,0,-1.0,-1.0
37,boa,simple map 7 dims,7,0.002,21.019,1928,600,1,81,9780,7391,0,-1.0,-1.0
37,emoa,simple map 7 dims,7,0.0,1.527,1928,600,1,81,9780,7391,0,-1.0,-1.0
38,boa,simple map 7 dims,7,0.0,7.842,1099,600,1,81,7917,6228,0,-1.0,-1.0
38,emoa,simple map 7 dims,7,0.0,0.816,1099,600,1,81,7917,6228,0,-1.0,-1.0
39,boa,simple map 7 dims,7,0.0,13.042,1932,600,1,81,9663,7146,0,-1.0,-1.0
39,emoa,simple map 7 dims,7,0.0,1.391,1932,600,1,81,9663,7146,0,-1.0,-1.0
40,boa,simple map 7 dims,7,0.0,17.092,1716,600,1,81,9082,7034,0,-1.0,-1.0
40,emoa,simple map 7 dims,7,0.0,1.811,1716,600,1,81,9082,7034,0,-1.0,-1.0
41,boa,simple map 7 dims,7,0.0,14.427,2141,600,1,81,12088,8696,0,-1.0,-1.0
41,emoa,simple map 7 dims,7,0.0,1.527,2141,600,1,81,12088,8696,0,-1.0,-1.0
42,boa,simple map 7 dims,7,0.005,3.871,885,600,1,81,5711,4449,0,-1.0,-1.0
42,emoa,simple map 7 dims,7,0.002,0.506,885,600,1,81,5711,4449,0,-1.0,-1.0
43,boa,simple map 7 dims,7,0.0,5.107,942,600,1,81,5442,4270,0,-1.0,-1.0
43,emoa,simple map 7 dims,7,0.003,0.516,942,600,1,81,5442,4270,0,-1.0,-1.0
44,boa,simple map 7 dims,7,0.0,4.005,1025,600,1,81,6819,5111,0,-1.0,-1.0
44,emoa,simple map 7 dims,7,0.002,0.515,1025,600,1,81,6819,5111,0,-1.0,-1.0
45,boa,simple map 7 dims,7,0.0,2.313,640,600,1,81,4493,3314,0,-1.0,-1.0
45,emoa,simple map 7 dims,7,0.002,0.277,640,600,1,81,4493,3314,0,-1.0,-1.0
46,boa,simple map 7 dims,7,0.0,23.554,2195,600,1,81,10712,8070,0,-1.0,-1.0
46,emoa,simple map 7 dims,7,0.001,1.864,2195,600,1,81,10712,8070,0,-1.0,-1.0
47,boa,simple map 7 dims,7,0.0,3.631,910,600,1,81,5794,4283,0,-1.0,-1.0
47,emoa,simple map 7 dims,7,0.0,0.597,910,600,1,81,5794,4283,0,-1.0,-1.0
48,boa,simple map 7 dims,7,0.0,4.686,1241,600,1,81,5822,4136,0,-1.0,-1.0
48,emoa,simple map 7 dims,7,0.012,0.623,1241,600,1,81,5822,4136,0,-1.0,-1.0
49,boa,simple map 7 dims,7,0.003,42.373,2937,600,1,81,14386,10688,0,-1.0,-1.0
49,emoa,simple map 7 dims,7,0.0,3.852,2937,600,1,81,14386,10688,0,-1.0,-1.0
50,boa,simple map 7 dims,7,0.013,25.04,2633,600,1,81,15631,11600,0,-1.0,-1.0
50,emoa,simple map 7 dims,7,0.003,3.26,2633,600,1,81,15631,11600,0,-1.0,-1.0
