test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
30,boa,simple map 7 dims,7,0.0,21.385,2048,600,1,81,12625,9634,0,-1.0,-1.0
30,emoa,simple map 7 dims,7,0.016,2.013,2048,600,1,81,12625,9634,0,-1.0,-1.0
31,boa,simple map 7 dims,7,0.016,10.302,1743,600,1,81,9414,6940,0,-1.0,-1.0
31,emoa,simple map 7 dims,7,0.0,1.119,1743,600,1,81,9414,6940,0,-1.0,-1.0
32,boa,simple map 7 dims,7,0.008,31.002,3052,600,1,81,15907,11607,0,-1.0,-1.0
32,emoa,simple map 7 dims,7,0.0,3.07,3052,600,1,81,15907,11607,0,-1.0,-1.0
33,boa,simple map 7 dims,7,0.0,27.986,3090,600,1,81,17674,12997,0,-1.0,-1.0
33,emoa,simple map 7 dims,7,0.0,2.785,3090,600,1,81,17674,12997,0,-1.0,-1.0
34,boa,simple map 7 dims,7,0.016,30.511,2538,600,1,81,13992,10661,0,-1.0,-1.0
34,emoa,simple map 7 dims,7,0.0,3.888,2538,600,1,81,13992,10661,0,-1.0,-1.0
35,boa,simple map 7 dims,7,0.0,35.937,2818,600,1,81,15286,11588,0,-1.0,-1.0
35,emoa,simple map 7 dims,7,0.015,4.205,2818,600,1,81,15286,11588,0,-1.0,-1.0
36,boa,simple map 7 dims,7,0.016,7.377,1276,600,1,81,7846,5939,0,-1.0,-1.0
36,emoa,simple map 7 dims,7,0.0,0.907,1276,600,1,81,7846,5939,0,-1.0,-1.0
37,boa,simple map 7 dims,7,0.0,32.403,2947,600,1,81,15334,11570,0,-1.0,-1.0
37,emoa,simple map 7 dims,7,0.0,2.894,2947,600,1,81,15334,11570,0,-1.0,-1.0
38,boa,simple map 7 dims,7,0.0,46.572,3587,600,1,81,17566,12674,0,-1.0,-1.0
38,emoa,simple map 7 dims,7,0.0,3.292,3587,600,1,81,17566,12674,0,-1.0,-1.0
39,boa,simple map 7 dims,7,0.0,20.595,2104,600,1,81,11586,8975,0,-1.0,-1.0
39,emoa,simple map 7 dims,7,0.0,1.902,2104,600,1,81,11586,8975,0,-1.0,-1.0
40,boa,simple map 7 dims,7,0.015,29.189,2700,600,1,81,14858,11499,0,-1.0,-1.0
40,emoa,simple map 7 dims,7,0.0,2.803,2700,600,1,81,14858,11499,0,-1.0,-1.0
41,boa,simple map 7 dims,7,0.0,8.482,1374,600,1,81,8557,6447,0,-1.0,-1.0
41,emoa,simple map 7 dims,7,0.0,0.945,1374,600,1,81,8557,6447,0,-1.0,-1.0
42,boa,simple map 7 dims,7,0.0,48.392,3715,600,1,81,21327,15634,0,-1.0,-1.0
42,emoa,simple map 7 dims,7,0.0,4.685,3715,600,1,81,21327,15634,0,-1.0,-1.0
43,boa,simple map 7 dims,7,0.016,8.337,1385,600,1,81,8893,6892,0,-1.0,-1.0
43,emoa,simple map 7 dims,7,0.0,0.976,1385,600,1,81,8893,6892,0,-1.0,-1.0
44,boa,simple map 7 dims,7,0.0,58.941,4298,600,1,81,21656,16240,0,-1.0,-1.0
44,emoa,simple map 7 dims,7,0.011,7.165,4298,600,1,81,21656,16240,0,-1.0,-1.0
45,boa,simple map 7 dims,7,0.0,15.309,1752,600,1,81,9643,7407,0,-1.0,-1.0
45,emoa,simple map 7 dims,7,0.0,1.901,1752,600,1,81,9643,7407,0,-1.0,-1.0
46,boa,simple map 7 dims,7,0.0,42.109,3971,600,1,81,20288,14510,0,-1.0,-1.0
46,emoa,simple map 7 dims,7,0.0,3.852,3971,600,1,81,20288,14510,0,-1.0,-1.0
47,boa,simple map 7 dims,7,0.0,38.023,3015,600,1,81,14947,11083,0,-1.0,-1.0
47,emoa,simple map 7 dims,7,0.0,3.424,3015,600,1,81,14947,11083,0,-1.0,-1.0
48,boa,simple map 7 dims,7,0.0,30.007,2736,600,1,81,15388,11461,0,-1.0,-1.0
48,emoa,simple map 7 dims,7,0.0,2.898,2736,600,1,81,15388,11461,0,-1.0,-1.0
49,boa,simple map 7 dims,7,0.0,14.389,1893,600,1,81,9839,7344,0,-1.0,-1.0
49,emoa,simple map 7 dims,7,0.0,1.291,1893,600,1,81,9839,7344,0,-1.0,-1.0
50,boa,simple map 7 dims,7,0.0,14.947,1991,600,1,81,12390,9363,0,-1.0,-1.0
50,emoa,simple map 7 dims,7,0.015,1.56,1991,600,1,81,12390,9363,0,-1.0,-1.0
