test_number,algorithm,map_name,num_dims,heuristic_time,search_time,num_solutions,time_limit,start,goal,n_generated,n_expanded,timeout,num_nondom_labels_max,num_nondom_labels_avg
16,emoa,simple map 7 dims,7,0.0,0.323,667,600,1,81,4214,3226,0,-1.0,-1.0
17,boa,simple map 7 dims,7,0.0,4.607,1155,600,1,81,5881,4220,0,-1.0,-1.0
17,emoa,simple map 7 dims,7,0.0,0.484,1155,600,1,81,5881,4220,0,-1.0,-1.0
18,boa,simple map 7 dims,7,0.002,2.073,634,600,1,81,4215,3287,0,-1.0,-1.0
18,emoa,simple map 7 dims,7,0.0,0.249,634,600,1,81,4215,3287,0,-1.0,-1.0
19,boa,simple map 7 dims,7,0.0,8.357,1219,600,1,81,6762,5265,0,-1.0,-1.0
19,emoa,simple map 7 dims,7,0.015,0.927,1219,600,1,81,6762,5265,0,-1.0,-1.0
20,boa,simple map 7 dims,7,0.0,4.235,852,600,1,81,5931,4798,0,-1.0,-1.0
20,emoa,simple map 7 dims,7,0.0,0.515,852,600,1,81,5931,4798,0,-1.0,-1.0
21,boa,simple map 7 dims,7,0.0,2.188,567,600,1,81,4235,3428,0,-1.0,-1.0
21,emoa,simple map 7 dims,7,0.0,0.315,567,600,1,81,4235,3428,0,-1.0,-1.0
22,boa,simple map 7 dims,7,0.0,1.859,559,600,1,81,4233,3312,0,-1.0,-1.0
22,emoa,simple map 7 dims,7,0.003,0.272,559,600,1,81,4233,3312,0,-1.0,-1.0
23,boa,simple map 7 dims,7,0.0,6.149,1038,600,1,81,5185,3979,0,-1.0,-1.0
23,emoa,simple map 7 dims,7,0.0,0.707,1038,600,1,81,5185,3979,0,-1.0,-1.0
24,boa,simple map 7 dims,7,0.0,3.371,737,600,1,81,4580,3656,0,-1.0,-1.0
24,emoa,simple map 7 dims,7,0.0,0.378,737,600,1,81,4580,3656,0,-1.0,-1.0
25,boa,simple map 7 dims,7,0.016,0.62,300,600,1,81,1912,1319,0,-1.0,-1.0
25,emoa,simple map 7 dims,7,0.0,0.078,300,600,1,81,1912,1319,0,-1.0,-1.0
26,boa,simple map 7 dims,7,0.0,8.266,1222,600,1,81,6180,4646,0,-1.0,-1.0
26,emoa,simple map 7 dims,7,0.0,0.845,1222,600,1,81,6180,4646,0,-1.0,-1.0
27,boa,simple map 7 dims,7,0.003,7.888,1274,600,1,81,6240,4528,0,-1.0,-1.0
27,emoa,simple map 7 dims,7,0.0,0.564,1274,600,1,81,6240,4528,0,-1.0,-1.0
28,boa,simple map 7 dims,7,0.0,1.874,625,600,1,81,3235,2408,0,-1.0,-1.0
28,emoa,simple map 7 dims,7,0.002,0.244,625,600,1,81,3235,2408,0,-1.0,-1.0
29,boa,simple map 7 dims,7,0.0,7.452,1444,600,1,81,7825,5842,0,-1.0,-1.0
29,emoa,simple map 7 dims,7,0.005,0.945,1444,600,1,81,7825,5842,0,-1.0,-1.0
30,boa,simple map 7 dims,7,0.002,3.583,650,600,1,81,4354,3410,0,-1.0,-1.0
30,emoa,simple map 7 dims,7,0.0,0.36,650,600,1,81,4354,3410,0,-1.0,-1.0
31,boa,simple map 7 dims,7,0.0,2.581,743,600,1,81,3886,2943,0,-1.0,-1.0
31,emoa,simple map 7 dims,7,0.002,0.279,743,600,1,81,3886,2943,0,-1.0,-1.0
32,boa,simple map 7 dims,7,0.0,6.009,1060,600,1,81,5571,4185,0,-1.0,-1.0
32,emoa,simple map 7 dims,7,0.0,0.836,1060,600,1,81,5571,4185,0,-1.0,-1.0
33,boa,simple map 7 dims,7,0.017,1.894,783,600,1,81,3894,2825,0,-1.0,-1.0
33,emoa,simple map 7 dims,7,0.0,0.238,783,600,1,81,3894,2825,0,-1.0,-1.0
34,boa,simple map 7 dims,7,0.003,0.549,263,600,1,81,2297,1812,0,-1.0,-1.0
34,emoa,simple map 7 dims,7,0.002,0.119,263,600,1,81,2297,1812,0,-1.0,-1.0
35,boa,simple map 7 dims,7,0.0,1.292,489,600,1,81,2991,2335,0,-1.0,-1.0
35,emoa,simple map 7 dims,7,0.0,0.156,489,600,1,81,2991,2335,0,-1.0,-1.0
36,boa,simple map 7 dims,7,0.0,1.418,444,600,1,81,2754,2138,0,-1.0,-1.0
36,emoa,simple map 7 dims,7,0.002,0.188,444,600,1,81,2754,2138,0,-1.0,-1.0
37,boa,simple map 7 dims,7,0.0,2.998,729,600,1,81,3589,2767,0,-1.0,-1.0
37,emoa,simple map 7 dims,7,0.001,0.345,729,600,1,81,3589,2767,0,-1.0,-1.0
38,boa,simple map 7 dims,7,0.0,0.584,324,600,1,81,1868,1414,0,-1.0,-1.0
38,emoa,simple map 7 dims,7,0.0,0.094,324,600,1,81,1868,1414,0,-1.0,-1.0
39,boa,simple map 7 dims,7,0.003,11.22,1874,600,1,81,8629,6230,0,-1.0,-1.0
39,emoa,simple map 7 dims,7,0.0,1.214,1874,600,1,81,8629,6230,0,-1.0,-1.0
40,boa,simple map 7 dims,7,0.0,1.337,489,600,1,81,3029,2349,0,-1.0,-1.0
40,emoa,simple map 7 dims,7,0.002,0.191,489,600,1,81,3029,2349,0,-1.0,-1.0
41,boa,simple map 7 dims,7,0.002,9.718,1417,600,1,81,7491,5565,0,-1.0,-1.0
41,emoa,simple map 7 dims,7,0.0,1.189,1417,600,1,81,7491,5565,0,-1.0,-1.0
42,boa,simple map 7 dims,7,0.0,2.801,864,600,1,81,4448,3279,0,-1.0,-1.0
42,emoa,simple map 7 dims,7,0.0,0.505,864,600,1,81,4448,3279,0,-1.0,-1.0
43,boa,simple map 7 dims,7,0.016,1.228,444,600,1,81,2739,2118,0,-1.0,-1.0
43,emoa,simple map 7 dims,7,0.011,0.145,444,600,1,81,2739,2118,0,-1.0,-1.0
44,boa,simple map 7 dims,7,0.003,2.409,793,600,1,81,4169,3060,0,-1.0,-1.0
44,emoa,simple map 7 dims,7,0.0,0.314,793,600,1,81,4169,3060,0,-1.0,-1.0
45,boa,simple map 7 dims,7,0.002,1.514,539,600,1,81,3019,2257,0,-1.0,-1.0
45,emoa,simple map 7 dims,7,0.0,0.284,539,600,1,81,3019,2257,0,-1.0,-1.0
46,boa,simple map 7 dims,7,0.0,0.898,421,600,1,81,2716,2044,0,-1.0,-1.0
46,emoa,simple map 7 dims,7,0.0,0.157,421,600,1,81,2716,2044,0,-1.0,-1.0
47,boa,simple map 7 dims,7,0.0,1.98,507,600,1,81,3703,2990,0,-1.0,-1.0
47,emoa,simple map 7 dims,7,0.003,0.287,507,600,1,81,3703,2990,0,-1.0,-1.0
48,boa,simple map 7 dims,7,0.0,5.118,902,600,1,81,5723,4487,0,-1.0,-1.0
48,emoa,simple map 7 dims,7,0.0,0.552,902,600,1,81,5723,4487,0,-1.0,-1.0
49,boa,simple map 7 dims,7,0.0,1.362,449,600,1,81,2956,2299,0,-1.0,-1.0
49,emoa,simple map 7 dims,7,0.016,0.237,449,600,1,81,2956,2299,0,-1.0,-1.0
50,boa,simple map 7 dims,7,0.0,3.782,731,600,1,81,4314,3384,0,-1.0,-1.0
50,emoa,simple map 7 dims,7,0.011,0.396,731,600,1,81,4314,3384,0,-1.0,-1.0
